Date (GMT -3);Load (KW);Irradiation (W/m2);PV generation base (100kW);P [W];PV [W]
24.01.2024 12:00;335,93;1025,3;86,131;335931,8314;54807,33224
24.01.2024 13:00;326,65;984,14;83,263;326651,1002;51721,45233
24.01.2024 14:00;317,53;869,01;75,088;317529,3655;37023,44988
24.01.2024 15:00;311,92;682,44;60,517;311919,7311;21677,86229
24.01.2024 16:00;344,87;444,58;39,154;344870,4529;8115,397426
24.01.2024 17:00;391,54;189,23;13,721;391541,7633;0
24.01.2024 18:00;395,65;0;-0,005;395651,5579;0
24.01.2024 19:00;283,89;0;-0,005;283886,5891;0
24.01.2024 20:00;363,76;0;-0,005;363761,0321;0
24.01.2024 21:00;353,11;0;-0,005;353105,8884;0
24.01.2024 22:00;341,45;0;-0,005;341447,7081;0
24.01.2024 23:00;328,47;0;-0,005;328470,4132;0
25.01.2024 00:00;326,6;0;-0,005;326600,9216;0
25.01.2024 01:00;335,49;0;-0,005;335492,7292;0
25.01.2024 02:00;350,03;0;-0,005;350026,9165;0
25.01.2024 03:00;343,87;0;-0,005;343871,9482;0
25.01.2024 04:00;298,81;0;-0,005;298807,3807;0
25.01.2024 05:00;267,76;0;-0,005;267762,7029;0
25.01.2024 06:00;262,94;7,3233;0,3006;262937,0613;0
25.01.2024 07:00;257,79;184,28;13,929;257791,4963;17785,91082
25.01.2024 08:00;273,65;424,75;38,271;273654,1443;44028,40365
25.01.2024 09:00;273,56;643,69;58,286;273559,3719;64902,86147
25.01.2024 10:00;276,92;811,9;71,532;276915,2832;67351,89062
25.01.2024 11:00;305,17;920,27;79,389;305170,8679;54497,07543
25.01.2024 12:00;321,31;961,06;81,679;321312,0956;43483,82081
25.01.2024 13:00;314,45;928,43;79,116;314448,0362;44268,18109
25.01.2024 14:00;302,83;820,81;71,179;302834,2972;33863,86092
25.01.2024 15:00;287,55;645,76;57,286;287551,506;713,7565708
25.01.2024 16:00;317,15;424,33;37,303;317148,8571;0
25.01.2024 17:00;375,18;183,36;13,371;375183,6243;0
25.01.2024 18:00;372,91;7,0212;-0,005;372905,9906;0
25.01.2024 19:00;357,06;0;-0,005;357063,4842;0
25.01.2024 20:00;360,94;0;-0,005;360938,7741;0
25.01.2024 21:00;351,4;0;-0,005;351402,6184;0
25.01.2024 22:00;344,22;0;-0,005;344222,4503;0
25.01.2024 23:00;336,88;0;-0,005;336883,1406;0
26.01.2024 00:00;332,76;0;-0,005;332758,2397;0
26.01.2024 01:00;342,28;0;-0,005;342279,0146;0
26.01.2024 02:00;333,11;0;-0,005;333106,3538;0
26.01.2024 03:00;339,67;0;-0,005;339670,9213;0
26.01.2024 04:00;306,32;0;-0,005;306319,1833;0
26.01.2024 05:00;278,39;0;-0,005;278388,8855;0
26.01.2024 06:00;263,91;7,0147;-0,005;263908,0162;0
26.01.2024 07:00;271,19;181,14;13,569;271193,4967;1582,288387
26.01.2024 08:00;275,25;425,1;38,007;275249,527;8681,444249
26.01.2024 09:00;272,9;657,28;58,911;272902,1683;16257,62968
26.01.2024 10:00;288,63;837,74;72,847;288633,3847;18492,55264
26.01.2024 11:00;306,87;951,76;80,555;306868,7057;17403,51335
26.01.2024 12:00;285,13;984,25;82,231;285132,8506;20254,56731
26.01.2024 13:00;283,43;943,38;79,359;283433,9905;22103,76862
26.01.2024 14:00;264,84;831,53;71,438;264836,3647;34918,99675
26.01.2024 15:00;266,57;651,05;57,292;266570,4842;22048,11472
26.01.2024 16:00;308,36;419,78;36,662;308355,896;1396,983969
26.01.2024 17:00;342,62;177,75;13;342615,2573;0
26.01.2024 18:00;351,96;0;-0,005;351962,9822;0
26.01.2024 19:00;357,13;0;-0,005;357127,2278;0
26.01.2024 20:00;350,7;0;-0,005;350703,2013;0
26.01.2024 21:00;346,31;0;-0,005;346309,4864;0
26.01.2024 22:00;338,91;0;-0,005;338911,087;0
26.01.2024 23:00;330,5;0;-0,005;330495,7886;0
27.01.2024 00:00;322,16;0;-0,005;322158,8669;0
27.01.2024 01:00;332,02;0;-0,005;332022,3846;0
27.01.2024 02:00;330,78;0;-0,005;330783,9584;0
27.01.2024 03:00;340,03;0;-0,005;340031,1813;0
27.01.2024 04:00;294,97;0;-0,005;294966,6595;0
27.01.2024 05:00;265,83;0;-0,005;265826,6678;0
27.01.2024 06:00;259,28;0;-0,005;259276,989;4407,77341
27.01.2024 07:00;287,91;93,354;8,1366;287907,3181;5512,253375
27.01.2024 08:00;279,92;151,87;13,737;279916,3208;28182,89294
27.01.2024 09:00;284,88;214,85;19,606;284879,57;34972,19331
27.01.2024 10:00;287,47;305,92;28,004;287474,4263;54543,31259
27.01.2024 11:00;309,29;81,453;7,0887;309286,5067;48799,75605
27.01.2024 12:00;304,21;234,12;21,399;304205,3299;54402,2164
27.01.2024 13:00;311,64;482,45;44,042;311643,7225;45352,00218
27.01.2024 14:00;314,46;630,73;56,352;314460,2737;9401,691983
27.01.2024 15:00;298,68;714,34;62,903;298679,8096;0
27.01.2024 16:00;361,07;458,67;40,278;361068,9468;0
27.01.2024 17:00;412,46;194,78;14,701;412462,7533;0
27.01.2024 18:00;430,95;24,769;1,6934;430947,731;0
27.01.2024 19:00;427,53;0;-0,005;427525,6042;0
27.01.2024 20:00;406,07;0;-0,005;406066,1011;0
27.01.2024 21:00;391,68;0;-0,005;391684,3109;0
27.01.2024 22:00;380,62;0;-0,005;380617,7368;0
27.01.2024 23:00;374,71;0;-0,005;374711,8912;0
28.01.2024 00:00;366,68;0;-0,005;366680,4428;0
28.01.2024 01:00;361,83;0;-0,005;361833,0002;0
28.01.2024 02:00;373,32;0;-0,005;373318,1686;0
28.01.2024 03:00;386,07;0;-0,005;386068,4509;0
28.01.2024 04:00;318,58;0;-0,005;318582,8857;0
28.01.2024 05:00;284,88;0;-0,005;284884,346;0
28.01.2024 06:00;277,58;0;-0,005;277580,4749;0
28.01.2024 07:00;260,17;181,16;13,643;260165,7715;1747,578023
28.01.2024 08:00;264,13;431,08;38,768;264133,2397;19632,26332
28.01.2024 09:00;270,83;668,55;60,231;270832,2449;46124,50162
28.01.2024 10:00;282,3;855,26;74,676;282295,9976;54778,27115
28.01.2024 11:00;303,27;972,4;82,595;303269,2032;50626,33313
28.01.2024 12:00;318,71;1019,2;85,08;318707,0923;49744,2863
28.01.2024 13:00;300,98;979,8;82,267;300977,0889;47581,66765
28.01.2024 14:00;281,16;867,53;74,482;281164,9323;24930,47107
28.01.2024 15:00;275,49;682,92;60,172;275487,7548;13065,34045
28.01.2024 16:00;336,49;447,17;39,215;336489,9521;0
28.01.2024 17:00;350,48;193,35;14,293;350483,1009;0
28.01.2024 18:00;349,29;8,0129;0,3393;349289,3906;0
28.01.2024 19:00;343,35;0;-0,005;343345,7031;0
28.01.2024 20:00;341,66;0;-0,005;341661,2396;0
28.01.2024 21:00;334,87;0;-0,005;334872,5052;0
28.01.2024 22:00;328,96;0;-0,005;328963,9435;0
28.01.2024 23:00;320,35;0;-0,005;320349,2203;0
29.01.2024 00:00;316,81;0;-0,005;316805,6564;0
29.01.2024 01:00;315,28;0;-0,005;315279,6555;0
29.01.2024 02:00;335,12;0;-0,005;335123,5733;0
29.01.2024 03:00;342,81;0;-0,005;342809,3338;0
29.01.2024 04:00;301;0;-0,005;300995,3842;0
29.01.2024 05:00;286,88;0;-0,005;286882,1716;0
29.01.2024 06:00;278,28;7,5222;0,3116;278283,3862;2162,944418
29.01.2024 07:00;263,78;140,87;11,514;263778,6636;23302,91791
29.01.2024 08:00;261,8;229,85;21,015;261802,2385;28799,54365
29.01.2024 09:00;228,38;433,01;39,717;228381,3782;39323,33131
29.01.2024 10:00;237,14;678,98;60,643;237144,8975;44618,42016
29.01.2024 11:00;258,68;911,02;78,396;258682,9796;49723,51699
29.01.2024 12:00;264,71;941,36;79,839;264706,6727;52636,64886
29.01.2024 13:00;263,85;744,12;65,137;263845,4208;50410,3108
29.01.2024 14:00;259,43;542,27;48,457;259427,1278;38115,60952
29.01.2024 15:00;272,36;304,67;27,489;272359,7412;21845,17318
29.01.2024 16:00;304,88;174,51;15,622;304878,7003;0
29.01.2024 17:00;371,81;201,89;15,806;371811,8591;0
29.01.2024 18:00;376,61;19,291;1,3294;376609,9091;0
29.01.2024 19:00;360,44;0;-0,005;360438,6368;0
29.01.2024 20:00;354,74;0;-0,005;354736,4197;0
29.01.2024 21:00;351,91;0;-0,005;351913,7115;0
29.01.2024 22:00;340,2;0;-0,005;340203,7277;0
29.01.2024 23:00;339,17;0;-0,005;339174,2706;0
30.01.2024 00:00;338,43;0;-0,005;338431,6635;0
30.01.2024 01:00;354,49;0;-0,005;354489,5554;0
30.01.2024 02:00;343,64;0;-0,005;343642,0822;0
30.01.2024 03:00;361,51;0;-0,005;361510,5972;0
30.01.2024 04:00;308,85;0;-0,005;308845,3217;0
30.01.2024 05:00;274,58;0;-0,005;274579,4983;0
30.01.2024 06:00;259,85;11,84;0,6904;259851,8639;5373,117592
30.01.2024 07:00;274,44;198,95;15,489;274441,5359;15173,46948
30.01.2024 08:00;282,22;338,16;30,555;282217,0639;31738,86692
30.01.2024 09:00;259,65;488,57;44,415;259646,2936;35276,7481
30.01.2024 10:00;277,23;722,66;64,036;277228,3401;48208,54306
30.01.2024 11:00;301,94;698,87;61,963;301941,7953;45010,23419
30.01.2024 12:00;307,84;768,11;67,169;307838,6002;53518,3972
30.01.2024 13:00;302,88;667,34;59,141;302880,7526;39276,5257
30.01.2024 14:00;296,9;471,16;42,329;296899,5285;2213,142027
30.01.2024 15:00;266,07;288,99;26,144;266068,325;0
30.01.2024 16:00;327,27;236,5;21,275;327272,3083;0
30.01.2024 17:00;348,84;74,343;6,3531;348841,5451;0
30.01.2024 18:00;358,97;0;-0,005;358972,6563;0
30.01.2024 19:00;361,12;0;-0,005;361124,5575;0
30.01.2024 20:00;354,85;0;-0,005;354853,6987;0
30.01.2024 21:00;351,37;0;-0,005;351367,836;0
30.01.2024 22:00;339,06;0;-0,005;339056,3278;0
30.01.2024 23:00;333,73;0;-0,005;333729,4998;0
31.01.2024 00:00;332,35;0;-0,005;332346,1838;0
31.01.2024 01:00;344,88;0;-0,005;344883,606;0
31.01.2024 02:00;348,08;0;-0,005;348081,4896;0
31.01.2024 03:00;353,83;0;-0,005;353826,1642;0
31.01.2024 04:00;306,9;0;-0,005;306899,3683;0
31.01.2024 05:00;276,67;0;-0,005;276667,5835;0
31.01.2024 06:00;259,67;0;-0,005;259672,7791;0
31.01.2024 07:00;266,44;125,55;10,674;266440,0482;15808,39225
31.01.2024 08:00;274,21;277,48;25,09;274211,5555;20977,01154
31.01.2024 09:00;280,05;426,75;38,644;280047,6303;36498,54773
31.01.2024 10:00;266,83;539,61;48,381;266826,5686;49777,297
31.01.2024 11:00;301,68;595,95;53,047;301681,7322;33907,38124
31.01.2024 12:00;318,17;613,03;54,335;318167,984;45964,09446
31.01.2024 13:00;309,09;621;54,825;309088,7299;46405,57184
31.01.2024 14:00;316,48;538,61;47,877;316483,5434;20806,23038
31.01.2024 15:00;261,96;427,9;38,314;261964,4318;21587,06037
31.01.2024 16:00;287,22;250,98;22,352;287216,0225;8576,76094
31.01.2024 17:00;361,98;103,33;8,8364;361981,8954;0
31.01.2024 18:00;372,24;0;-0,005;372240,1886;0
31.01.2024 19:00;379,04;0;-0,005;379043,396;0
31.01.2024 20:00;368,22;0;-0,005;368220,3445;0
31.01.2024 21:00;355,85;0;-0,005;355847,5952;0
31.01.2024 22:00;347,47;0;-0,005;347467,3233;0
31.01.2024 23:00;341,83;0;-0,005;341827,446;0
01.02.2024 00:00;336,22;0;-0,005;336219,4595;0
01.02.2024 01:00;343,89;0;-0,005;343885,4523;0
01.02.2024 02:00;364,32;0;-0,005;364324,5621;0
01.02.2024 03:00;352,49;0;-0,005;352492,7368;0
01.02.2024 04:00;303,46;0;-0,005;303463,1119;0
01.02.2024 05:00;271,79;0;-0,005;271787,7159;0
01.02.2024 06:00;264,72;0;-0,005;264721,2219;0
01.02.2024 07:00;269,31;182,29;13,594;269311,9431;1502,932007
01.02.2024 08:00;274,28;438,23;39,126;274276,7792;33421,43159
01.02.2024 09:00;278,58;680,98;60,808;278579,3839;25772,37557
01.02.2024 10:00;270,02;869,42;75,147;270017,5934;37617,54673
01.02.2024 11:00;300,84;987,99;82,76;300838,3713;51468,45022
01.02.2024 12:00;323,74;1025,7;84,399;323739,9368;46176,23555
01.02.2024 13:00;319,53;987,68;81,988;319532,4936;30529,54561
01.02.2024 14:00;305,17;872,68;74,372;305173,8815;22065,69861
01.02.2024 15:00;290,03;687,81;60,181;290025,2991;63,48425426
01.02.2024 16:00;364,12;449,32;39,237;364115,0284;0
01.02.2024 17:00;367,29;194,7;14,339;367290,1688;0
01.02.2024 18:00;380,59;7,5896;0,2906;380588,1042;0
01.02.2024 19:00;383,65;0;-0,005;383652,2522;0
01.02.2024 20:00;375,04;0;-0,005;375044,4489;0
01.02.2024 21:00;362,66;0;-0,005;362660,6674;0
01.02.2024 22:00;352,76;0;-0,005;352763,0463;0
01.02.2024 23:00;354,36;0;-0,005;354357,3151;0
02.02.2024 00:00;347,71;0;-0,005;347712,3871;0
02.02.2024 01:00;353,25;0;-0,005;353253,0975;0
02.02.2024 02:00;361,01;0;-0,005;361005,9128;0
02.02.2024 03:00;357,69;0;-0,005;357690,9714;0
02.02.2024 04:00;310,05;0;-0,005;310045,3949;0
02.02.2024 05:00;280,2;0;-0,005;280199,9359;0
02.02.2024 06:00;289,46;0;-0,005;289455,3528;0
02.02.2024 07:00;274,68;170,66;13,011;274676,5976;0
02.02.2024 08:00;264,32;408;36,671;264316,0515;415,9216968
02.02.2024 09:00;259,35;629,46;56,78;259345,089;6509,089539
02.02.2024 10:00;258,69;809,95;70,969;258692,6041;14484,7108
02.02.2024 11:00;285,07;932,04;79,666;285066,0629;20566,04763
02.02.2024 12:00;291,1;978,98;82,112;291098,3887;21549,67557
02.02.2024 13:00;287,52;947,94;79,795;287522,9034;29645,14132
02.02.2024 14:00;261,18;838,36;72,073;261178,5583;21072,43722
02.02.2024 15:00;275,85;658,82;58,033;275850,3036;6486,944843
02.02.2024 16:00;325,27;429,45;37,7;325274,91;0
02.02.2024 17:00;354,44;188,7;14,037;354436,1725;0
02.02.2024 18:00;359,51;8,2814;0,3582;359513,4125;0
02.02.2024 19:00;369,98;0;-0,005;369981,7123;0
02.02.2024 20:00;363,21;0;-0,005;363209,0454;0
02.02.2024 21:00;354,08;0;-0,005;354083,9462;0
02.02.2024 22:00;342,07;0;-0,005;342069,5038;0
02.02.2024 23:00;352;0;-0,005;352002,8763;0
03.02.2024 00:00;326,54;0;-0,005;326541,2369;0
03.02.2024 01:00;326,84;0;-0,005;326841,0797;0
03.02.2024 02:00;324,9;0;-0,005;324896,3242;0
03.02.2024 03:00;334,45;0;-0,005;334446,5027;0
03.02.2024 04:00;316,19;0;-0,005;316194,7632;0
03.02.2024 05:00;274,79;0;-0,005;274792,1066;0
03.02.2024 06:00;268,77;0;-0,005;268769,9356;0
03.02.2024 07:00;243,23;167,36;12,901;243227,4513;1433,018526
03.02.2024 08:00;255,74;406,22;36,659;255738,8077;32669,37361
03.02.2024 09:00;265,2;636,34;57,554;265203,949;33386,63996
03.02.2024 10:00;248,1;815,26;71,62;248101,0475;39546,62569
03.02.2024 11:00;266,85;922,76;79,248;266847,1909;48709,12816
03.02.2024 12:00;276,88;970,87;81,86;276884,3384;31994,77366
03.02.2024 13:00;278,01;935,15;79,261;278010,5515;43969,11079
03.02.2024 14:00;269,15;820,76;70,978;269148,7961;22210,54434
03.02.2024 15:00;248,53;645,12;57,092;248531,6048;3881,657355
03.02.2024 16:00;302,52;418,54;36,908;302517,7994;0
03.02.2024 17:00;174,53;180,29;13,665;174527,2293;0
03.02.2024 18:00;61,16;7,685;0,3097;61164,95514;0
03.02.2024 19:00;270,58;0;-0,005;270578,064;0
03.02.2024 20:00;271,05;0;-0,005;271050,6363;0
03.02.2024 21:00;262,89;0;-0,005;262891,8686;0
03.02.2024 22:00;258,98;0;-0,005;258975,8606;0
03.02.2024 23:00;251,39;0;-0,005;251388,2942;0
04.02.2024 00:00;250,72;0;-0,005;250721,4813;0
04.02.2024 01:00;261,48;0;-0,005;261475,9674;0
04.02.2024 02:00;268,77;0;-0,005;268766,8953;0
04.02.2024 03:00;291,99;0;-0,005;291986,4731;0
04.02.2024 04:00;271,08;0;-0,005;271081,8329;0
04.02.2024 05:00;264,91;0;-0,005;264909,2636;0
04.02.2024 06:00;263,29;0;-0,005;263285,8429;0
04.02.2024 07:00;261,01;179,77;13,899;261014,0228;14711,62761
04.02.2024 08:00;265,59;410,37;37,091;265590,3931;15231,47049
04.02.2024 09:00;251,42;709,14;63,472;251416,6527;50195,93703
04.02.2024 10:00;270,27;854,4;74,549;270267,2882;58395,34532
04.02.2024 11:00;284,43;470,6;42,882;284429,5273;53183,37229
04.02.2024 12:00;283,4;498,43;45,259;283400,5203;56347,71521
04.02.2024 13:00;276,89;472,13;42,963;276885,0098;56085,41773
04.02.2024 14:00;266,51;442,55;40,298;266509,2926;41399,0455
04.02.2024 15:00;263,71;384,77;35,183;263713,5239;26435,22732
04.02.2024 16:00;323,17;263,1;23,94;323170,1431;7401,257739
04.02.2024 17:00;343,07;123,78;10,653;343072,6166;0
04.02.2024 18:00;360,19;0;-0,005;360193,1915;0
04.02.2024 19:00;359,38;0;-0,005;359375,0534;0
04.02.2024 20:00;350,26;0;-0,005;350263,7711;0
04.02.2024 21:00;338,54;0;-0,005;338535,0494;0
04.02.2024 22:00;329,93;0;-0,005;329926,4069;0
04.02.2024 23:00;320,9;0;-0,005;320904,6707;0
05.02.2024 00:00;317,79;0;-0,005;317794,6167;0
05.02.2024 01:00;322,05;0;-0,005;322045,5627;0
05.02.2024 02:00;333,18;0;-0,005;333180,5878;0
05.02.2024 03:00;350,91;0;-0,005;350914,1083;0
05.02.2024 04:00;302,52;0;-0,005;302521,4005;0
05.02.2024 05:00;272,5;0;-0,005;272501,3351;0
05.02.2024 06:00;281,33;0;-0,005;281331,6116;0
05.02.2024 07:00;276,06;57,897;4,9271;276059,5245;14486,76622
