Date (GMT -3);Load (KW);Irradiation (W/m2);PV generation base (100kW);P [W];PV [W];Monat
2024-11-20 22:00:00;371,1;0,0;-0,005;371100,5173;0,0;2024-11
2024-11-20 23:00:00;359,5;0,0;-0,005;359495,43;0,0;2024-11
2024-11-21 00:00:00;352,89;0,0;-0,005;352888,5574;0,0;2024-11
2024-11-21 01:00:00;357,9;0,0;-0,005;357902,1072;0,0;2024-11
2024-11-21 02:00:00;386,81;0,0;-0,005;386810,1273;0,0;2024-11
2024-11-21 03:00:00;375,33;0,0;-0,005;375331,8481;0,0;2024-11
2024-11-21 04:00:00;351,22;0,0;-0,005;351216,8427;0,0;2024-11
2024-11-21 05:00:00;356,63;0,0;-0,005;356630,2795;0,0;2024-11
2024-11-21 06:00:00;355,01;53,518;3,6799;355011,9629;3679,9;2024-11
2024-11-21 07:00:00;367,11;228,92;19,818;367110,5728;19818,0;2024-11
2024-11-21 08:00:00;375,59;387,77;35,403;375592,5522;35403,0;2024-11
2024-11-21 09:00:00;375,1;379,23;34,689;375097,5189;34689,0;2024-11
2024-11-21 10:00:00;412,22;471,36;42,785;412219,1544;42785,0;2024-11
2024-11-21 11:00:00;425,23;678,34;60,338;425225,3494;60338,0;2024-11
2024-11-21 12:00:00;454,91;575,58;51,544;454914,3143;51544,0;2024-11
2024-11-21 13:00:00;445,97;429,16;38,679;445967,6361;38679,0;2024-11
2024-11-21 14:00:00;401,82;377,72;34,106;401820,0531;34106,0;2024-11
2024-11-21 15:00:00;351,39;382,36;34,422;351392,4637;34422,0;2024-11
2024-11-21 16:00:00;413,12;256,58;22,155;413122,9706;22155,0;2024-11
2024-11-21 17:00:00;458,39;93,395;6,388;458391,4871;6388,0;2024-11
2024-11-21 18:00:00;448,48;0,0;-0,005;448477,6077;0,0;2024-11
2024-11-21 19:00:00;426,06;0,0;-0,005;426055,5496;0,0;2024-11
2024-11-21 20:00:00;413,99;0,0;-0,005;413991,8442;0,0;2024-11
2024-11-21 21:00:00;405,78;0,0;-0,005;405779,4113;0,0;2024-11
2024-11-21 22:00:00;392,31;0,0;-0,005;392312,767;0,0;2024-11
2024-11-21 23:00:00;383,03;0,0;-0,005;383032,3029;0,0;2024-11
2024-11-22 00:00:00;381,16;0,0;-0,005;381162,2238;0,0;2024-11
2024-11-22 01:00:00;395,69;0,0;-0,005;395685,4858;0,0;2024-11
2024-11-22 02:00:00;402,59;0,0;-0,005;402592,6285;0,0;2024-11
2024-11-22 03:00:00;398,74;0,0;-0,005;398735,6186;0,0;2024-11
2024-11-22 04:00:00;362,1;0,0;-0,005;362101,6693;0,0;2024-11
2024-11-22 05:00:00;357,72;0,0;-0,005;357715,4999;0,0;2024-11
2024-11-22 06:00:00;370,32;17,001;1,1629;370323,0667;1162,9;2024-11
2024-11-22 07:00:00;367,59;236,07;20,622;367592,1783;20622,0;2024-11
2024-11-22 08:00:00;376,15;278,95;25,452;376148,7122;25452,0;2024-11
2024-11-22 09:00:00;398,71;345,09;31,466;398711,0596;31466,0;2024-11
2024-11-22 10:00:00;424,1;227,74;20,686;424097,5113;20686,0;2024-11
2024-11-22 11:00:00;469,73;372,16;33,914;469732,7194;33914,0;2024-11
2024-11-22 12:00:00;464,63;217,89;19,739;464631,9656;19739,0;2024-11
2024-11-22 13:00:00;422,7;254,88;23,137;422697,3877;23137,0;2024-11
2024-11-22 14:00:00;388,46;602,06;53,677;388457,6416;53677,0;2024-11
2024-11-22 15:00:00;357,16;522,45;46,556;357162,8571;46556,0;2024-11
2024-11-22 16:00:00;406,98;297,76;25,174;406982,3303;25174,0;2024-11
2024-11-22 17:00:00;440,89;93,446;5,9513;440894,9127;5951,3;2024-11
2024-11-22 18:00:00;446,66;0,0;-0,005;446660,3394;0,0;2024-11
2024-11-22 19:00:00;446,28;0,0;-0,005;446280,5939;0,0;2024-11
2024-11-22 20:00:00;428,27;0,0;-0,005;428270,5383;0,0;2024-11
2024-11-22 21:00:00;417,47;0,0;-0,005;417466,2323;0,0;2024-11
2024-11-22 22:00:00;406,19;0,0;-0,005;406191,2003;0,0;2024-11
2024-11-22 23:00:00;389,4;0,0;-0,005;389396,4767;0,0;2024-11
2024-11-23 00:00:00;386,7;0,0;-0,005;386700,3632;0,0;2024-11
2024-11-23 01:00:00;389,38;0,0;-0,005;389377,7313;0,0;2024-11
2024-11-23 02:00:00;404,05;0,0;-0,005;404052,1774;0,0;2024-11
2024-11-23 03:00:00;388,77;0,0;-0,005;388773,0865;0,0;2024-11
2024-11-23 04:00:00;346,99;0,0;-0,005;346989,6317;0,0;2024-11
2024-11-23 05:00:00;327,88;0,0;-0,005;327881,6299;0,0;2024-11
2024-11-23 06:00:00;311,21;64,138;4,4652;311213,6993;4465,2;2024-11
2024-11-23 07:00:00;313,94;51,074;4,312;313941,8869;4312,0;2024-11
2024-11-23 08:00:00;328,76;86,482;7,6545;328761,7188;7654,5;2024-11
2024-11-23 09:00:00;347,01;195,09;17,931;347011,2228;17931,0;2024-11
2024-11-23 10:00:00;359,82;378,66;34,759;359823,5931;34759,0;2024-11
2024-11-23 11:00:00;398,88;579,07;52,578;398880,6229;52578,0;2024-11
2024-11-23 12:00:00;390,99;867,14;75,364;390990,5472;75364,0;2024-11
2024-11-23 13:00:00;399,94;426,14;38,713;399944,931;38713,0;2024-11
2024-11-23 14:00:00;370,61;479,43;43,38;370608,0933;43380,0;2024-11
2024-11-23 15:00:00;356,16;208,48;18,858;356158,8898;18858,0;2024-11
2024-11-23 16:00:00;421,27;216,36;18,999;421269,9814;18999,0;2024-11
2024-11-23 17:00:00;434,61;84,511;5,7315;434608,2916;5731,5;2024-11
2024-11-23 18:00:00;472,0;0,0;-0,005;471998,6343;0,0;2024-11
2024-11-23 19:00:00;474,09;0,0;-0,005;474093,9636;0,0;2024-11
2024-11-23 20:00:00;455,73;0,0;-0,005;455734,1156;0,0;2024-11
2024-11-23 21:00:00;432,87;0,0;-0,005;432870,697;0,0;2024-11
2024-11-23 22:00:00;420,71;0,0;-0,005;420709,8999;0,0;2024-11
2024-11-23 23:00:00;410,01;0,0;-0,005;410011,261;0,0;2024-11
2024-11-24 00:00:00;309,25;0,0;-0,005;309254,4861;0,0;2024-11
2024-11-24 01:00:00;0,0;0,0;-0,005;0,0;0,0;2024-11
2024-11-24 02:00:00;0,0;0,0;-0,005;0,0;0,0;2024-11
2024-11-24 03:00:00;0,0;0,0;-0,005;0,0;0,0;2024-11
2024-11-24 04:00:00;0,0;0,0;-0,005;0,0;0,0;2024-11
2024-11-24 05:00:00;0,0;0,0;-0,005;0,0;0,0;2024-11
2024-11-24 06:00:00;242,07;9,1061;0,4569;242069,6983;456,9;2024-11
2024-11-24 07:00:00;244,95;104,87;9,3055;244951,5457;9305,5;2024-11
2024-11-24 08:00:00;227,44;116,68;10,442;227439,3616;10442,0;2024-11
2024-11-24 09:00:00;221,25;247,81;22,715;221247,6807;22715,0;2024-11
2024-11-24 10:00:00;231,56;157,63;14,335;231557,0946;14335,0;2024-11
2024-11-24 11:00:00;236,5;222,42;20,288;236496,624;20288,0;2024-11
2024-11-24 12:00:00;266,24;348,84;31,751;266242,0235;31751,0;2024-11
2024-11-24 13:00:00;263,26;295,97;26,9;263258,8577;26900,0;2024-11
2024-11-24 14:00:00;298,26;358,42;32,557;298255,6152;32557,0;2024-11
2024-11-24 15:00:00;308,37;381,25;34,395;308366,8594;34395,0;2024-11
2024-11-24 16:00:00;344,29;235,15;20,546;344289,4135;20546,0;2024-11
2024-11-24 17:00:00;361,76;77,288;5,0046;361760,5438;5004,6;2024-11
2024-11-24 18:00:00;348,24;0,0;-0,005;348237,5793;0,0;2024-11
2024-11-24 19:00:00;338,83;0,0;-0,005;338825,7675;0,0;2024-11
2024-11-24 20:00:00;339,2;0,0;-0,005;339196,312;0,0;2024-11
2024-11-24 21:00:00;345,44;0,0;-0,005;345437,0804;0,0;2024-11
2024-11-24 22:00:00;340,31;0,0;-0,005;340311,2335;0,0;2024-11
2024-11-24 23:00:00;329,29;0,0;-0,005;329294,9448;0,0;2024-11
2024-11-25 00:00:00;325,7;0,0;-0,005;325697,197;0,0;2024-11
2024-11-25 01:00:00;326,51;0,0;-0,005;326509,1019;0,0;2024-11
2024-11-25 02:00:00;366,02;0,0;-0,005;366024,292;0,0;2024-11
2024-11-25 03:00:00;354,49;0,0;-0,005;354493,1946;0,0;2024-11
2024-11-25 04:00:00;335,16;0,0;-0,005;335161,0184;0,0;2024-11
2024-11-25 05:00:00;345,8;0,0;-0,005;345797,2336;0,0;2024-11
2024-11-25 06:00:00;309,74;57,954;3,7163;309735,8704;3716,3;2024-11
2024-11-25 07:00:00;306,37;233,59;20,278;306371,4218;20278,0;2024-11
2024-11-25 08:00:00;296,9;598,86;53,452;296903,7857;53452,0;2024-11
2024-11-25 09:00:00;292,32;701,48;62,423;292317,6575;62423,0;2024-11
2024-11-25 10:00:00;292,61;710,34;62,812;292610,8551;62812,0;2024-11
2024-11-25 11:00:00;308,72;713,13;62,94;308717,1097;62940,0;2024-11
2024-11-25 12:00:00;318,13;722,96;63,527;318128,0212;63527,0;2024-11
2024-11-25 13:00:00;316,76;573,08;51,101;316762,1155;51101,0;2024-11
2024-11-25 14:00:00;316,06;415,56;37,439;316062,4771;37439,0;2024-11
2024-11-25 15:00:00;231,21;244,27;22,055;231205,4176;22055,0;2024-11
2024-11-25 16:00:00;306,06;129,32;11,458;306059,5703;11458,0;2024-11
2024-11-25 17:00:00;331,47;10,746;0,5927;331467,392;592,7;2024-11
2024-11-25 18:00:00;327,16;0,0;-0,005;327164,2227;0,0;2024-11
2024-11-25 19:00:00;305,62;0,0;-0,005;305622,5815;0,0;2024-11
2024-11-25 20:00:00;300,96;0,0;-0,005;300962,7686;0,0;2024-11
2024-11-25 21:00:00;299,18;0,0;-0,005;299176,1703;0,0;2024-11
2024-11-25 22:00:00;289,07;0,0;-0,005;289074,1882;0,0;2024-11
2024-11-25 23:00:00;282,6;0,0;-0,005;282598,4116;0,0;2024-11
2024-11-26 00:00:00;279,13;0,0;-0,005;279128,4637;0,0;2024-11
2024-11-26 01:00:00;280,15;0,0;-0,005;280147,9263;0,0;2024-11
2024-11-26 02:00:00;295,92;0,0;-0,005;295922,6608;0,0;2024-11
2024-11-26 03:00:00;297,23;0,0;-0,005;297227,8976;0,0;2024-11
2024-11-26 04:00:00;277,49;0,0;-0,005;277492,63;0,0;2024-11
2024-11-26 05:00:00;299,1;0,0;-0,005;299101,6922;0,0;2024-11
2024-11-26 06:00:00;269,51;58,24;3,6697;269507,7629;3669,7;2024-11
2024-11-26 07:00:00;255,86;295,87;24,786;255861,8355;24786,0;2024-11
2024-11-26 08:00:00;261,43;481,09;43,394;261432,8537;43394,0;2024-11
2024-11-26 09:00:00;295,69;572,61;51,517;295691,597;51517,0;2024-11
2024-11-26 10:00:00;356,16;427,28;38,749;356164,0167;38749,0;2024-11
2024-11-26 11:00:00;404,2;499,25;45,247;404200,1266;45247,0;2024-11
2024-11-26 12:00:00;423,51;107,64;9,496;423512,6877;9496,0;2024-11
2024-11-26 13:00:00;430,71;657,46;58,531;430709,0836;58531,0;2024-11
2024-11-26 14:00:00;401,06;505,01;45,472;401059,8373;45472,0;2024-11
2024-11-26 15:00:00;360,0;50,266;4,1392;359997,6959;4139,2;2024-11
2024-11-26 16:00:00;427,66;30,596;2,3551;427661,0031;2355,1;2024-11
2024-11-26 17:00:00;484,01;10,852;0,6045;484007,8506;604,5;2024-11
2024-11-26 18:00:00;311,22;0,0;-0,005;311217,926;0,0;2024-11
2024-11-26 19:00:00;414,21;0,0;-0,005;414210,4034;0,0;2024-11
2024-11-26 20:00:00;360,19;0,0;-0,005;360194,4809;0,0;2024-11
2024-11-26 21:00:00;344,33;0,0;-0,005;344325,7217;0,0;2024-11
2024-11-26 22:00:00;339,54;0,0;-0,005;339544,5328;0,0;2024-11
2024-11-26 23:00:00;336,11;0,0;-0,005;336109,4971;0,0;2024-11
2024-11-27 00:00:00;323,06;0,0;-0,005;323059,1812;0,0;2024-11
2024-11-27 01:00:00;339,78;0,0;-0,005;339776,7334;0,0;2024-11
2024-11-27 02:00:00;335,37;0,0;-0,005;335374,939;0,0;2024-11
2024-11-27 03:00:00;313,82;0,0;-0,005;313816,7801;0,0;2024-11
2024-11-27 04:00:00;306,71;0,0;-0,005;306714,2868;0,0;2024-11
2024-11-27 05:00:00;322,28;0,0;-0,005;322276,9699;0,0;2024-11
2024-11-27 06:00:00;334,57;21,854;1,6096;334568,0466;1609,6;2024-11
2024-11-27 07:00:00;356,1;175,7;15,619;356097,6563;15619,0;2024-11
2024-11-27 08:00:00;354,74;294,28;27,035;354741,0507;27035,0;2024-11
2024-11-27 09:00:00;348,9;213,22;19,567;348901,1917;19567,0;2024-11
2024-11-27 10:00:00;375,27;202,97;18,607;375270,134;18607,0;2024-11
2024-11-27 11:00:00;410,35;79,39;6,9514;410351,3489;6951,4;2024-11
2024-11-27 12:00:00;400,49;131,72;11,922;400486,0306;11922,0;2024-11
2024-11-27 13:00:00;409,5;281,47;26,093;409500,7477;26093,0;2024-11
2024-11-27 14:00:00;410,55;833,85;72,904;410547,1497;72904,0;2024-11
2024-11-27 15:00:00;377,93;573,08;51,438;377933,9905;51438,0;2024-11
2024-11-27 16:00:00;477,4;347,18;29,391;477399,0479;29391,0;2024-11
2024-11-27 17:00:00;498,28;96,548;5,2873;498278,6865;5287,3;2024-11
2024-11-27 18:00:00;490,65;0,0;-0,005;490649,91;0,0;2024-11
2024-11-27 19:00:00;490,95;0,0;-0,005;490945,8008;0,0;2024-11
2024-11-27 20:00:00;478,37;0,0;-0,005;478372,4976;0,0;2024-11
2024-11-27 21:00:00;451,79;0,0;-0,005;451788,5284;0,0;2024-11
2024-11-27 22:00:00;437,98;0,0;-0,005;437981,4224;0,0;2024-11
2024-11-27 23:00:00;422,59;0,0;-0,005;422587,8525;0,0;2024-11
2024-11-28 00:00:00;411,72;0,0;-0,005;411724,9374;0,0;2024-11
2024-11-28 01:00:00;426,53;0,0;-0,005;426532,8217;0,0;2024-11
2024-11-28 02:00:00;417,95;0,0;-0,005;417952,2552;0,0;2024-11
2024-11-28 03:00:00;435,74;0,0;-0,005;435737,2513;0,0;2024-11
2024-11-28 04:00:00;380,12;0,0;-0,005;380124,5728;0,0;2024-11
2024-11-28 05:00:00;391,56;0,0;-0,005;391555,5801;0,0;2024-11
2024-11-28 06:00:00;384,5;28,214;2,199;384497,7417;2199,0;2024-11
2024-11-28 07:00:00;372,49;204,05;17,872;372486,0153;17872,0;2024-11
2024-11-28 08:00:00;374,41;427,65;39,198;374407,2266;39198,0;2024-11
2024-11-28 09:00:00;389,29;500,08;45,875;389287,0102;45875,0;2024-11
2024-11-28 10:00:00;417,16;567,6;51,687;417155,5023;51687,0;2024-11
2024-11-28 11:00:00;457,57;541,7;49,314;457570,4498;49314,0;2024-11
2024-11-28 12:00:00;446,06;595,45;53,987;446062,1796;53987,0;2024-11
2024-11-28 13:00:00;443,6;756,4;67,17;443599,0448;67170,0;2024-11
2024-11-28 14:00:00;417,29;822,98;71,99;417289,8102;71990,0;2024-11
2024-11-28 15:00:00;372,95;555,17;49,919;372953,4836;49919,0;2024-11
2024-11-28 16:00:00;445,79;318,46;27,098;445792,0837;27098,0;2024-11
2024-11-28 17:00:00;469,04;98,076;5,8057;469035,7971;5805,7;2024-11
2024-11-28 18:00:00;452,4;0,0;-0,005;452397,6288;0,0;2024-11
2024-11-28 19:00:00;453,7;0,0;-0,005;453697,9446;0,0;2024-11
2024-11-28 20:00:00;451,97;0,0;-0,005;451966,9418;0,0;2024-11
2024-11-28 21:00:00;429,78;0,0;-0,005;429778,923;0,0;2024-11
2024-11-28 22:00:00;411,96;0,0;-0,005;411958,9081;0,0;2024-11
2024-11-28 23:00:00;407,96;0,0;-0,005;407955,6656;0,0;2024-11
2024-11-29 00:00:00;399,4;0,0;-0,005;399398,6969;0,0;2024-11
2024-11-29 01:00:00;420,49;0,0;-0,005;420488,9526;0,0;2024-11
2024-11-29 02:00:00;423,46;0,0;-0,005;423457,8247;0,0;2024-11
2024-11-29 03:00:00;428,42;0,0;-0,005;428422,6913;0,0;2024-11
2024-11-29 04:00:00;240,57;0,0;-0,005;240571,3959;0,0;2024-11
2024-11-29 05:00:00;314,77;0,0;-0,005;314773,5672;0,0;2024-11
2024-11-29 06:00:00;304,07;31,556;2,508;304065,8646;2508,0;2024-11
2024-11-29 07:00:00;300,15;261,85;22,506;300146,9574;22506,0;2024-11
2024-11-29 08:00:00;305,24;483,9;44,147;305238,9984;44147,0;2024-11
2024-11-29 09:00:00;310,83;688,46;62,099;310827,4918;62099,0;2024-11
2024-11-29 10:00:00;358,94;834,21;73,411;358940,8188;73411,0;2024-11
2024-11-29 11:00:00;361,36;914,76;79,151;361360,8093;79151,0;2024-11
2024-11-29 12:00:00;369,9;919,98;79,246;369903,2211;79246,0;2024-11
2024-11-29 13:00:00;331,91;851,85;74,033;331905,0522;74033,0;2024-11
2024-11-29 14:00:00;321,92;721,22;63,785;321919,487;63785,0;2024-11
2024-11-29 15:00:00;313,88;529,76;47,559;313879,5319;47559,0;2024-11
2024-11-29 16:00:00;356,11;305,7;26,046;356105,0873;26046,0;2024-11
2024-11-29 17:00:00;381,62;88,28;5,2843;381615,6769;5284,3;2024-11
2024-11-29 18:00:00;391,17;0,0;-0,005;391172,905;0,0;2024-11
2024-11-29 19:00:00;382,05;0,0;-0,005;382049,4919;0,0;2024-11
2024-11-29 20:00:00;376,14;0,0;-0,005;376141,2811;0,0;2024-11
2024-11-29 21:00:00;361,45;0,0;-0,005;361448,0515;0,0;2024-11
2024-11-29 22:00:00;353,74;0,0;-0,005;353744,0033;0,0;2024-11
2024-11-29 23:00:00;341,75;0,0;-0,005;341745,2469;0,0;2024-11
2024-11-30 00:00:00;338,44;0,0;-0,005;338435,2341;0,0;2024-11
2024-11-30 01:00:00;353,94;0,0;-0,005;353939,7659;0,0;2024-11
2024-11-30 02:00:00;385,79;0,0;-0,005;385785,614;0,0;2024-11
2024-11-30 03:00:00;376,37;0,0;-0,005;376373,4131;0,0;2024-11
2024-11-30 04:00:00;326,07;0,0;-0,005;326071,3654;0,0;2024-11
2024-11-30 05:00:00;303,49;0,0;-0,005;303491,4017;0,0;2024-11
2024-11-30 06:00:00;252,53;22,151;1,6223;252534,7176;1622,3;2024-11
2024-11-30 07:00:00;279,14;276,05;23,088;279143,9018;23088,0;2024-11
2024-11-30 08:00:00;336,78;502,67;44,757;336779,2206;44757,0;2024-11
2024-11-30 09:00:00;349,27;311,02;28,304;349270,8282;28304,0;2024-11
2024-11-30 10:00:00;365,5;151,73;13,599;365495,4529;13599,0;2024-11
2024-11-30 11:00:00;365,97;395,21;35,905;365971,6644;35905,0;2024-11
2024-11-30 12:00:00;378,15;439,55;39,733;378147,728;39733,0;2024-11
2024-11-30 13:00:00;375,11;347,74;31,453;375112,7701;31453,0;2024-11
2024-11-30 14:00:00;364,7;76,738;6,5965;364700,0504;6596,5;2024-11
2024-11-30 15:00:00;342,15;246,84;22,514;342152,5116;22514,0;2024-11
2024-11-30 16:00:00;419,25;177,47;15,735;419246,5973;15735,0;2024-11
2024-11-30 17:00:00;427,79;84,1;6,062;427792,984;6062,0;2024-11
2024-11-30 18:00:00;429,02;0,0;-0,005;429020,4849;0,0;2024-11
2024-11-30 19:00:00;412,35;0,0;-0,005;412349,411;0,0;2024-11
2024-11-30 20:00:00;396,64;0,0;-0,005;396642,6315;0,0;2024-11
2024-11-30 21:00:00;397,19;0,0;-0,005;397187,4008;0,0;2024-11
2024-11-30 22:00:00;397,94;0,0;-0,005;397944,87;0,0;2024-11
2024-11-30 23:00:00;391,61;0,0;-0,005;391608,7265;0,0;2024-11
2024-12-01 00:00:00;383,5;0,0;-0,005;383499,1608;0,0;2024-12
2024-12-01 01:00:00;384,03;0,0;-0,005;384028,5721;0,0;2024-12
2024-12-01 02:00:00;402,72;0,0;-0,005;402718,3609;0,0;2024-12
2024-12-01 03:00:00;400,08;0,0;-0,005;400084,053;0,0;2024-12
2024-12-01 04:00:00;348,45;0,0;-0,005;348450,264;0,0;2024-12
2024-12-01 05:00:00;328,51;0,0;-0,005;328514,0533;0,0;2024-12
2024-12-01 06:00:00;320,45;13,514;0,8525;320454,3762;852,5;2024-12
2024-12-01 07:00:00;344,41;141,65;12,711;344406,456;12711,0;2024-12
2024-12-01 08:00:00;331,32;222,6;20,408;331321,6248;20408,0;2024-12
2024-12-01 09:00:00;341,64;380,29;34,887;341642,1204;34887,0;2024-12
2024-12-01 10:00:00;347,64;475,33;43,319;347638,9008;43319,0;2024-12
2024-12-01 11:00:00;373,75;543,99;49,418;373752,7771;49418,0;2024-12
2024-12-01 12:00:00;388,54;294,46;26,879;388541,8472;26879,0;2024-12
2024-12-01 13:00:00;368,93;192,84;17,538;368929,7409;17538,0;2024-12
2024-12-01 14:00:00;351,28;352,3;32,217;351277,8473;32217,0;2024-12
2024-12-01 15:00:00;379,97;314,17;28,663;379970,5124;28663,0;2024-12
2024-12-01 16:00:00;408,96;159,5;14,329;408964,1876;14329,0;2024-12
2024-12-01 17:00:00;424,59;64,167;5,2515;424591,8198;5251,5;2024-12
2024-12-01 18:00:00;403,27;0,0;-0,005;403267,2729;0,0;2024-12
2024-12-01 19:00:00;395,95;0,0;-0,005;395948,7839;0,0;2024-12
2024-12-01 20:00:00;391,94;0,0;-0,005;391938,3621;0,0;2024-12
2024-12-01 21:00:00;385,97;0,0;-0,005;385969,8792;0,0;2024-12
2024-12-01 22:00:00;374,73;0,0;-0,005;374725,0061;0,0;2024-12
2024-12-01 23:00:00;366,66;0,0;-0,005;366659,7366;0,0;2024-12
2024-12-02 00:00:00;359,01;0,0;-0,005;359012,8479;0,0;2024-12
2024-12-02 01:00:00;356,83;0,0;-0,005;356832,3669;0,0;2024-12
2024-12-02 02:00:00;360,24;0,0;-0,005;360238,3347;0,0;2024-12
2024-12-02 03:00:00;397,79;0,0;-0,005;397787,0178;0,0;2024-12
2024-12-02 04:00:00;352,8;0,0;-0,005;352795,4712;0,0;2024-12
2024-12-02 05:00:00;339,39;0,0;-0,005;339392,8375;0,0;2024-12
2024-12-02 06:00:00;326,43;26,958;2,0666;326429,451;2066,6;2024-12
2024-12-02 07:00:00;313,15;268,81;22,649;313150,3525;22649,0;2024-12
2024-12-02 08:00:00;312,61;513,1;46,084;312606,6437;46084,0;2024-12
2024-12-02 09:00:00;313,8;719,48;63,794;313801,1169;63794,0;2024-12
2024-12-02 10:00:00;325,76;932,97;79,132;325758,8196;79132,0;2024-12
2024-12-02 11:00:00;348,91;1024,9;84,441;348908,2947;84441,0;2024-12
2024-12-02 12:00:00;362,91;1035,7;84,398;362908,7143;84398,0;2024-12
2024-12-02 13:00:00;375,37;939,54;78,503;375372,7264;78503,0;2024-12
2024-12-02 14:00:00;374,72;770,68;66,463;374724,2661;66463,0;2024-12
2024-12-02 15:00:00;364,05;576,47;50,596;364045,5856;50596,0;2024-12
2024-12-02 16:00:00;413,22;324,23;27,126;413217,659;27126,0;2024-12
2024-12-02 17:00:00;439,71;87,705;5,609;439709,9228;5609,0;2024-12
2024-12-02 18:00:00;438,73;0,0;-0,005;438726,6312;0,0;2024-12
2024-12-02 19:00:00;421,55;0,0;-0,005;421547,5464;0,0;2024-12
2024-12-02 20:00:00;413,23;0,0;-0,005;413230,6976;0,0;2024-12
2024-12-02 21:00:00;404,42;0,0;-0,005;404419,7693;0,0;2024-12
2024-12-02 22:00:00;386,22;0,0;-0,005;386220,6039;0,0;2024-12
2024-12-02 23:00:00;377,92;0,0;-0,005;377916,954;0,0;2024-12
2024-12-03 00:00:00;371,49;0,0;-0,005;371494,6594;0,0;2024-12
2024-12-03 01:00:00;366,73;0,0;-0,005;366733,429;0,0;2024-12
2024-12-03 02:00:00;381,53;0,0;-0,005;381526,3367;0,0;2024-12
2024-12-03 03:00:00;383,1;0,0;-0,005;383101,6617;0,0;2024-12
2024-12-03 04:00:00;329,77;0,0;-0,005;329769,5694;0,0;2024-12
2024-12-03 05:00:00;337,13;0,0;-0,005;337127,4338;0,0;2024-12
2024-12-03 06:00:00;307,95;22,996;1,6944;307946,0373;1694,4;2024-12
2024-12-03 07:00:00;312,59;181,22;15,74;312590,9195;15740,0;2024-12
2024-12-03 08:00:00;301,25;235,84;21,517;301251,1826;21517,0;2024-12
2024-12-03 09:00:00;301,45;347,75;31,7;301450,2258;31700,0;2024-12
2024-12-03 10:00:00;314,17;460,07;41,699;314169,548;41699,0;2024-12
2024-12-03 11:00:00;370,02;546,85;49,132;370024,8718;49132,0;2024-12
2024-12-03 12:00:00;406,97;558,45;50,198;406971,611;50198,0;2024-12
2024-12-03 13:00:00;394,11;529,31;47,578;394110,3058;47578,0;2024-12
2024-12-03 14:00:00;385,83;817,52;70,557;385829,9408;70557,0;2024-12
2024-12-03 15:00:00;354,82;553,26;49,083;354820,137;49083,0;2024-12
2024-12-03 16:00:00;162,65;314,96;26,586;162654,5181;26586,0;2024-12
2024-12-03 17:00:00;330,51;88,191;5,3924;330512,8326;5392,4;2024-12
2024-12-03 18:00:00;378,54;0,0;-0,005;378544,6701;0,0;2024-12
2024-12-03 19:00:00;392,96;0,0;-0,005;392963,6688;0,0;2024-12
2024-12-03 20:00:00;382,57;0,0;-0,005;382567,9855;0,0;2024-12
2024-12-03 21:00:00;379,79;0,0;-0,005;379793,8538;0,0;2024-12
2024-12-03 22:00:00;373,61;0,0;-0,005;373605,835;0,0;2024-12
2024-12-03 23:00:00;365,34;0,0;-0,005;365343,2159;0,0;2024-12
2024-12-04 00:00:00;359,74;0,0;-0,005;359738,2431;0,0;2024-12
2024-12-04 01:00:00;367,78;0,0;-0,005;367784,2865;0,0;2024-12
2024-12-04 02:00:00;384,37;0,0;-0,005;384367,8665;0,0;2024-12
2024-12-04 03:00:00;369,89;0,0;-0,005;369888,6948;0,0;2024-12
2024-12-04 04:00:00;314,4;0,0;-0,005;314398,8571;0,0;2024-12
2024-12-04 05:00:00;315,52;0,0;-0,005;315520,1874;0,0;2024-12
2024-12-04 06:00:00;317,19;34,705;2,7572;317190,1169;2757,2;2024-12
2024-12-04 07:00:00;313,57;252,67;21,333;313571,1136;21333,0;2024-12
2024-12-04 08:00:00;355,21;427,82;38,737;355205,8487;38737,0;2024-12
2024-12-04 09:00:00;341,15;552,49;49,967;341151,8784;49967,0;2024-12
2024-12-04 10:00:00;371,14;588,2;52,805;371142,8299;52805,0;2024-12
2024-12-04 11:00:00;378,55;559,63;50,404;378548,8968;50404,0;2024-12
2024-12-04 12:00:00;374,46;613,13;54,792;374463,5239;54792,0;2024-12
2024-12-04 13:00:00;368,05;662,88;58,794;368048,0652;58794,0;2024-12
2024-12-04 14:00:00;382,54;680,47;60,123;382539,8788;60123,0;2024-12
2024-12-04 15:00:00;96,07;528,39;47,127;96067,84058;47127,0;2024-12
2024-12-04 16:00:00;0,0;307,96;26,121;0,0;26121,0;2024-12
2024-12-04 17:00:00;148,0;94,269;5,5882;148003,0746;5588,2;2024-12
2024-12-04 18:00:00;252,77;0,0;-0,005;252766,5253;0,0;2024-12
2024-12-04 19:00:00;250,99;0,0;-0,005;250991,581;0,0;2024-12
2024-12-04 20:00:00;257,27;0,0;-0,005;257270,0653;0,0;2024-12
2024-12-04 21:00:00;252,86;0,0;-0,005;252855,4955;0,0;2024-12
2024-12-04 22:00:00;246,51;0,0;-0,005;246509,0599;0,0;2024-12
2024-12-04 23:00:00;241,29;0,0;-0,005;241292,4805;0,0;2024-12
2024-12-05 00:00:00;245,9;0,0;-0,005;245901,0124;0,0;2024-12
2024-12-05 01:00:00;256,54;0,0;-0,005;256544,3001;0,0;2024-12
