;temp_air;relative_humidity;wind_speed;wind_direction;pressure
2024-04-17 02:00:00;25,22;93,15;0,69;99,0;100720,0
2024-04-17 03:00:00;25,28;93,15;0,41;151,0;100800,0
2024-04-17 04:00:00;25,19;93,15;0,28;193,0;100770,0
2024-04-17 05:00:00;24,56;99,4;0,9;213,0;100730,0
2024-04-17 06:00:00;24,16;96,2;1,03;205,0;100670,0
2024-04-17 07:00:00;24,59;93,15;1,17;152,0;100530,0
2024-04-17 08:00:00;24,09;96,2;0,69;162,0;100500,0
2024-04-17 09:00:00;23,78;96,2;0,41;310,0;100570,0
2024-04-17 10:00:00;23,25;99,4;0,62;26,0;100650,0
2024-04-17 11:00:00;23,48;99,4;0,83;71,0;100740,0
2024-04-17 12:00:00;23,94;96,2;0,69;79,0;100830,0
2024-04-17 13:00:00;24,57;99,4;0,97;80,0;100930,0
2024-04-17 14:00:00;25,02;96,2;1,17;72,0;100950,0
2024-04-17 15:00:00;26,07;90,2;1,59;77,0;100900,0
2024-04-17 16:00:00;26,49;87,35;1,59;64,0;100760,0
2024-04-17 17:00:00;25,47;87,3;1,52;82,0;100690,0
2024-04-17 18:00:00;26,21;81,85;1,59;100,0;100540,0
2024-04-17 19:00:00;26,17;81,85;0,97;106,0;100530,0
2024-04-17 20:00:00;25,83;84,5;1,03;97,0;100450,0
2024-04-17 21:00:00;25,04;93,15;0,28;114,0;100400,0
2024-04-17 22:00:00;24,85;93,15;0,41;96,0;100410,0
2024-04-17 23:00:00;24,62;93,15;0,69;112,0;100490,0
2024-04-18 00:00:00;24,41;96,2;0,69;98,0;100610,0
2024-04-18 01:00:00;24,31;93,1;0,41;86,0;100750,0
2024-04-18 02:00:00;24,47;96,2;0,07;63,0;100850,0
2024-04-18 03:00:00;23,73;96,2;0,41;219,0;100880,0
2024-04-18 04:00:00;23,73;96,2;0,76;201,0;100860,0
2024-04-18 05:00:00;23,9;96,2;0,41;190,0;100800,0
2024-04-18 06:00:00;24,02;96,2;0,21;32,0;100760,0
2024-04-18 07:00:00;23,45;99,4;0,69;36,0;100640,0
2024-04-18 08:00:00;23,58;96,2;0,62;38,0;100620,0
2024-04-18 09:00:00;23,89;96,2;0,21;26,0;100640,0
2024-04-18 10:00:00;23,94;96,2;0,07;329,0;100660,0
2024-04-18 11:00:00;23,94;96,2;0,55;57,0;100740,0
2024-04-18 12:00:00;24,56;96,2;0,76;59,0;100820,0
2024-04-18 13:00:00;25,81;90,2;0,55;68,0;100890,0
2024-04-18 14:00:00;27,26;84,65;0,76;66,0;100930,0
2024-04-18 15:00:00;27,05;81,9;1,03;86,0;100870,0
2024-04-18 16:00:00;26,25;87,35;1,03;105,0;100790,0
2024-04-18 17:00:00;26,35;84,55;1,52;82,0;100640,0
2024-04-18 18:00:00;27,39;79,35;1,24;54,0;100510,0
2024-04-18 19:00:00;27,88;72,0;1,24;65,0;100470,0
2024-04-18 20:00:00;27,63;74,4;0,69;34,0;100400,0
2024-04-18 21:00:00;26,15;84,55;0,48;60,0;100370,0
2024-04-18 22:00:00;25,57;90,2;0,28;56,0;100440,0
2024-04-18 23:00:00;25,35;90,2;0,62;77,0;100530,0
2024-04-19 00:00:00;25,04;93,15;1,03;88,0;100640,0
2024-04-19 01:00:00;24,97;93,15;1,1;88,0;100750,0
2024-04-19 02:00:00;24,98;93,15;1,03;83,0;100810,0
2024-04-19 03:00:00;24,82;93,15;0,97;56,0;100830,0
2024-04-19 04:00:00;24,66;93,15;1,17;58,0;100810,0
2024-04-19 05:00:00;24,43;96,2;1,31;70,0;100770,0
2024-04-19 06:00:00;24,22;96,2;1,17;73,0;100700,0
2024-04-19 07:00:00;24,18;96,2;0,9;86,0;100590,0
2024-04-19 08:00:00;23,97;96,2;0,62;96,0;100580,0
2024-04-19 09:00:00;23,92;96,2;0,48;157,0;100570,0
2024-04-19 10:00:00;23,9;96,2;0,48;178,0;100640,0
2024-04-19 11:00:00;23,99;99,4;0,34;159,0;100670,0
2024-04-19 12:00:00;25,12;93,15;0,34;124,0;100750,0
2024-04-19 13:00:00;25,63;90,2;0,62;104,0;100800,0
2024-04-19 14:00:00;26,47;93,2;0,62;110,0;100810,0
2024-04-19 15:00:00;27,25;87,45;0,69;128,0;100750,0
2024-04-19 16:00:00;27,88;84,7;0,55;120,0;100590,0
2024-04-19 17:00:00;27,8;82,05;0,62;122,0;100500,0
2024-04-19 18:00:00;26,95;87,4;0,41;187,0;100390,0
2024-04-19 19:00:00;26,24;84,55;0,69;184,0;100410,0
2024-04-19 20:00:00;25,63;90,2;0,41;176,0;100350,0
2024-04-19 21:00:00;25,64;87,3;0,34;156,0;100330,0
2024-04-19 22:00:00;25,23;90,2;0,0;339,0;100330,0
2024-04-19 23:00:00;25,17;90,2;0,62;5,0;100430,0
2024-04-20 00:00:00;24,95;93,15;0,9;18,0;100490,0
2024-04-20 01:00:00;24,74;93,15;1,03;13,0;100630,0
2024-04-20 02:00:00;24,56;93,1;0,97;39,0;100720,0
2024-04-20 03:00:00;24,34;90,1;0,9;72,0;100790,0
2024-04-20 04:00:00;24,3;90,1;0,97;91,0;100760,0
2024-04-20 05:00:00;23,49;99,4;0,9;116,0;100720,0
2024-04-20 06:00:00;23,39;99,4;0,34;173,0;100670,0
2024-04-20 07:00:00;22,98;99,4;1,17;221,0;100560,0
2024-04-20 08:00:00;22,92;99,4;1,03;207,0;100540,0
2024-04-20 09:00:00;22,94;99,4;0,83;181,0;100530,0
2024-04-20 10:00:00;22,89;99,4;0,9;158,0;100560,0
2024-04-20 11:00:00;23,06;99,4;0,69;158,0;100590,0
2024-04-20 12:00:00;24,18;96,2;0,48;163,0;100660,0
2024-04-20 13:00:00;25,2;93,15;0,48;185,0;100740,0
2024-04-20 14:00:00;26,51;84,55;0,69;187,0;100780,0
2024-04-20 15:00:00;27,85;79,4;0,62;195,0;100750,0
2024-04-20 16:00:00;29,32;72,25;0,76;197,0;100610,0
2024-04-20 17:00:00;30,39;65,6;1,1;188,0;100340,0
2024-04-20 18:00:00;31,06;61,55;0,69;157,0;100210,0
2024-04-20 19:00:00;29,19;69,95;0,83;153,0;100240,0
2024-04-20 20:00:00;27,61;81,95;0,62;84,0;100130,0
2024-04-20 21:00:00;27,14;87,45;0,28;30,0;100180,0
2024-04-20 22:00:00;26,29;93,2;0,07;239,0;100220,0
2024-04-20 23:00:00;26,11;93,2;0,21;276,0;100320,0
2024-04-21 00:00:00;25,72;87,3;0,76;37,0;100400,0
2024-04-21 01:00:00;25,37;93,15;0,97;45,0;100500,0
2024-04-21 02:00:00;25,14;93,15;1,03;30,0;100590,0
2024-04-21 03:00:00;24,8;96,2;0,69;20,0;100610,0
2024-04-21 04:00:00;24,55;96,2;0,76;7,0;100640,0
2024-04-21 05:00:00;24,35;96,2;0,55;1,0;100580,0
2024-04-21 06:00:00;24,17;96,2;0,07;295,0;100490,0
2024-04-21 07:00:00;23,73;96,2;0,55;278,0;100380,0
2024-04-21 08:00:00;23,38;99,4;0,76;344,0;100390,0
2024-04-21 09:00:00;23,38;99,4;0,76;25,0;100410,0
2024-04-21 10:00:00;23,06;99,4;0,69;35,0;100480,0
2024-04-21 11:00:00;23,04;99,4;0,9;18,0;100570,0
2024-04-21 12:00:00;23,68;93,1;1,1;8,0;100640,0
2024-04-21 13:00:00;24,64;90,15;0,83;30,0;100740,0
2024-04-21 14:00:00;25,41;87,3;0,76;44,0;100760,0
2024-04-21 15:00:00;26,59;87,35;0,48;42,0;100750,0
2024-04-21 16:00:00;27,75;79,4;0,34;0,0;100610,0
2024-04-21 17:00:00;28,38;76,95;0,34;255,0;100420,0
2024-04-21 18:00:00;26,58;87,35;0,48;175,0;100320,0
2024-04-21 19:00:00;27,84;72,0;0,48;60,0;100280,0
2024-04-21 20:00:00;27,66;72,0;0,62;96,0;100180,0
2024-04-21 21:00:00;27,0;79,3;0,34;115,0;100190,0
2024-04-21 22:00:00;26,28;87,35;0,34;188,0;100250,0
2024-04-21 23:00:00;25,92;90,2;0,48;168,0;100300,0
2024-04-22 00:00:00;25,99;87,3;0,14;187,0;100370,0
2024-04-22 01:00:00;25,62;87,3;0,34;216,0;100480,0
2024-04-22 02:00:00;25,34;90,2;0,41;205,0;100550,0
2024-04-22 03:00:00;24,59;96,2;0,69;205,0;100590,0
2024-04-22 04:00:00;24,07;96,2;0,76;196,0;100610,0
2024-04-22 05:00:00;24,19;96,2;0,55;214,0;100590,0
2024-04-22 06:00:00;23,95;96,2;0,55;243,0;100530,0
2024-04-22 07:00:00;24,27;96,2;1,1;299,0;100430,0
2024-04-22 08:00:00;24,4;96,2;1,17;292,0;100400,0
2024-04-22 09:00:00;24,43;96,2;1,24;272,0;100390,0
2024-04-22 10:00:00;24,34;93,1;1,31;259,0;100440,0
2024-04-22 11:00:00;24,38;96,2;1,03;253,0;100510,0
2024-04-22 12:00:00;25,67;90,2;0,9;245,0;100600,0
2024-04-22 13:00:00;26,9;84,6;0,76;252,0;100670,0
2024-04-22 14:00:00;28,68;72,15;0,76;243,0;100700,0
2024-04-22 15:00:00;29,7;67,7;0,55;218,0;100620,0
2024-04-22 16:00:00;29,99;74,65;0,14;240,0;100550,0
2024-04-22 17:00:00;28,79;74,55;0,0;34,0;100410,0
2024-04-22 18:00:00;28,55;76,95;1,03;5,0;100340,0
2024-04-22 19:00:00;27,88;76,85;1,03;0,0;100280,0
2024-04-22 20:00:00;27,41;81,95;0,62;357,0;100200,0
2024-04-22 21:00:00;27,25;84,65;0,21;34,0;100220,0
2024-04-22 22:00:00;26,62;87,4;0,34;58,0;100290,0
2024-04-22 23:00:00;26,32;90,25;0,76;24,0;100410,0
2024-04-23 00:00:00;26,08;93,2;1,17;30,0;100470,0
2024-04-23 01:00:00;25,87;93,2;1,31;9,0;100570,0
2024-04-23 02:00:00;25,64;93,2;1,31;7,0;100690,0
2024-04-23 03:00:00;25,42;96,25;1,38;11,0;100750,0
2024-04-23 04:00:00;25,05;93,15;1,45;19,0;100750,0
2024-04-23 05:00:00;24,57;96,2;1,38;40,0;100690,0
2024-04-23 06:00:00;24,26;93,1;0,9;53,0;100640,0
2024-04-23 07:00:00;24,43;93,1;1,03;329,0;100510,0
2024-04-23 08:00:00;23,89;96,2;1,1;338,0;100500,0
2024-04-23 09:00:00;23,57;99,4;1,31;353,0;100520,0
2024-04-23 10:00:00;23,49;99,4;1,31;359,0;100570,0
2024-04-23 11:00:00;24,09;93,1;1,03;12,0;100650,0
2024-04-23 12:00:00;25,07;90,15;1,45;25,0;100730,0
2024-04-23 13:00:00;26,2;84,55;1,24;34,0;100800,0
2024-04-23 14:00:00;27,4;81,95;0,76;32,0;100810,0
2024-04-23 15:00:00;29,04;74,55;0,62;23,0;100780,0
2024-04-23 16:00:00;29,24;69,95;0,83;42,0;100590,0
2024-04-23 17:00:00;29,08;69,85;0,34;331,0;100470,0
2024-04-23 18:00:00;28,03;79,4;1,03;266,0;100250,0
2024-04-23 19:00:00;28,3;79,5;0,34;267,0;100230,0
2024-04-23 20:00:00;28,46;76,95;0,28;125,0;100190,0
2024-04-23 21:00:00;26,88;84,6;0,62;102,0;100260,0
2024-04-23 22:00:00;25,89;93,2;0,07;78,0;100350,0
2024-04-23 23:00:00;25,95;90,2;0,41;94,0;100450,0
2024-04-24 00:00:00;25,5;93,15;0,62;121,0;100570,0
2024-04-24 01:00:00;25,22;93,15;0,76;151,0;100670,0
2024-04-24 02:00:00;25,28;93,15;1,24;155,0;100770,0
2024-04-24 03:00:00;25,09;96,2;1,31;158,0;100770,0
2024-04-24 04:00:00;24,86;96,2;1,38;158,0;100770,0
2024-04-24 05:00:00;24,64;96,2;1,38;161,0;100710,0
2024-04-24 06:00:00;24,21;93,1;0,69;146,0;100680,0
2024-04-24 07:00:00;23,9;93,1;0,9;179,0;100620,0
2024-04-24 08:00:00;23,61;96,2;0,97;174,0;100630,0
2024-04-24 09:00:00;23,32;99,4;0,83;163,0;100650,0
2024-04-24 10:00:00;23,39;99,4;0,97;136,0;100710,0
2024-04-24 11:00:00;23,4;99,4;1,03;122,0;100750,0
2024-04-24 12:00:00;23,77;96,2;1,31;110,0;100840,0
2024-04-24 13:00:00;24,54;96,2;0,76;84,0;100930,0
2024-04-24 14:00:00;25,44;96,25;0,55;76,0;100950,0
2024-04-24 15:00:00;26,52;93,2;0,55;65,0;100890,0
2024-04-24 16:00:00;27,06;90,25;0,55;49,0;100760,0
2024-04-24 17:00:00;27,46;87,45;0,48;62,0;100610,0
2024-04-24 18:00:00;27,18;87,45;0,48;46,0;100420,0
2024-04-24 19:00:00;26,67;81,9;0,97;74,0;100330,0
2024-04-24 20:00:00;26,63;81,9;0,55;92,0;100210,0
2024-04-24 21:00:00;26,15;87,35;0,34;47,0;100230,0
2024-04-24 22:00:00;25,81;90,2;0,07;348,0;100310,0
2024-04-24 23:00:00;25,61;93,2;0,14;41,0;100430,0
2024-04-25 00:00:00;25,4;93,15;0,28;122,0;100520,0
2024-04-25 01:00:00;25,01;96,2;0,69;205,0;100590,0
2024-04-25 02:00:00;24,66;96,2;0,76;196,0;100660,0
2024-04-25 03:00:00;24,65;96,2;0,48;230,0;100710,0
2024-04-25 04:00:00;24,35;96,2;0,55;220,0;100670,0
2024-04-25 05:00:00;24,14;93,1;1,24;197,0;100640,0
2024-04-25 06:00:00;23,54;99,4;1,1;195,0;100600,0
2024-04-25 07:00:00;24,02;96,2;1,1;195,0;100460,0
2024-04-25 08:00:00;23,5;99,4;1,45;175,0;100460,0
2024-04-25 09:00:00;23,44;99,4;1,72;168,0;100510,0
2024-04-25 10:00:00;23,4;99,4;1,24;157,0;100580,0
2024-04-25 11:00:00;23,44;99,4;1,03;159,0;100660,0
2024-04-25 12:00:00;23,73;99,4;1,17;159,0;100770,0
2024-04-25 13:00:00;24,23;96,2;1,24;154,0;100860,0
2024-04-25 14:00:00;24,98;96,2;1,1;152,0;100870,0
2024-04-25 15:00:00;25,7;93,2;1,03;129,0;100810,0
2024-04-25 16:00:00;26,74;90,25;1,17;102,0;100710,0
2024-04-25 17:00:00;26,99;87,4;1,1;84,0;100510,0
2024-04-25 18:00:00;27,53;84,65;0,97;95,0;100360,0
2024-04-25 19:00:00;27,29;79,35;1,03;104,0;100330,0
2024-04-25 20:00:00;27,17;79,35;0,69;135,0;100230,0
2024-04-25 21:00:00;27,19;79,35;0,41;140,0;100270,0
2024-04-25 22:00:00;26,1;90,25;0,41;314,0;100330,0
2024-04-25 23:00:00;25,72;93,2;1,31;318,0;100380,0
2024-04-26 00:00:00;25,33;93,15;1,17;314,0;100470,0
2024-04-26 01:00:00;25,13;93,15;1,1;314,0;100570,0
2024-04-26 02:00:00;24,95;96,2;1,03;341,0;100650,0
2024-04-26 03:00:00;24,79;96,2;1,17;341,0;100700,0
2024-04-26 04:00:00;24,56;99,4;1,24;337,0;100720,0
2024-04-26 05:00:00;24,4;96,2;1,24;347,0;100650,0
2024-04-26 06:00:00;24,12;93,1;1,24;356,0;100570,0
2024-04-26 07:00:00;24,1;96,2;1,24;350,0;100410,0
2024-04-26 08:00:00;23,93;99,4;1,24;350,0;100430,0
2024-04-26 09:00:00;23,91;96,2;1,24;350,0;100450,0
2024-04-26 10:00:00;23,97;96,2;1,03;12,0;100490,0
2024-04-26 11:00:00;24,01;96,2;0,69;18,0;100570,0
2024-04-26 12:00:00;24,84;90,15;0,62;358,0;100620,0
2024-04-26 13:00:00;26,37;84,55;0,34;16,0;100690,0
2024-04-26 14:00:00;27,69;76,85;0,21;68,0;100690,0
2024-04-26 15:00:00;29,15;69,95;0,41;128,0;100630,0
2024-04-26 16:00:00;29,58;69,95;0,48;111,0;100530,0
2024-04-26 17:00:00;30,98;63,6;0,69;94,0;100350,0
2024-04-26 18:00:00;30,98;63,6;1,1;97,0;100180,0
2024-04-26 19:00:00;27,66;76,85;1,24;71,0;100270,0
2024-04-26 20:00:00;27,41;79,35;1,1;62,0;100190,0
2024-04-26 21:00:00;26,45;87,35;0,48;63,0;100230,0
2024-04-26 22:00:00;25,91;90,2;0,28;40,0;100220,0
2024-04-26 23:00:00;25,7;90,2;0,34;332,0;100300,0
2024-04-27 00:00:00;25,29;93,15;0,76;327,0;100400,0
2024-04-27 01:00:00;24,94;93,15;0,97;331,0;100520,0
2024-04-27 02:00:00;24,61;93,15;0,97;331,0;100590,0
2024-04-27 03:00:00;24,39;96,2;0,97;334,0;100680,0
2024-04-27 04:00:00;24,48;96,2;0,55;322,0;100700,0
2024-04-27 05:00:00;24,07;99,4;0,55;297,0;100650,0
2024-04-27 06:00:00;23,71;96,2;0,62;315,0;100590,0
2024-04-27 07:00:00;24,35;96,2;0,41;348,0;100500,0
2024-04-27 08:00:00;24,28;96,2;0,28;299,0;100470,0
2024-04-27 09:00:00;24,28;96,2;0,28;166,0;100490,0
2024-04-27 10:00:00;23,55;99,4;0,83;93,0;100540,0
2024-04-27 11:00:00;23,91;99,4;0,69;49,0;100620,0
2024-04-27 12:00:00;24,97;96,2;0,9;56,0;100700,0
2024-04-27 13:00:00;25,71;93,2;1,31;58,0;100840,0
2024-04-27 14:00:00;26,45;90,25;0,97;64,0;100820,0
2024-04-27 15:00:00;27,48;84,65;1,1;73,0;100730,0
2024-04-27 16:00:00;29,09;72,15;1,24;65,0;100630,0
2024-04-27 17:00:00;28,59;74,5;1,17;91,0;100450,0
2024-04-27 18:00:00;27,66;82,05;0,55;131,0;100300,0
2024-04-27 19:00:00;29,76;67,7;0,34;143,0;100230,0
2024-04-27 20:00:00;27,85;76,85;0,83;117,0;100190,0
2024-04-27 21:00:00;27,01;84,6;0,48;59,0;100240,0
2024-04-27 22:00:00;26,33;87,35;0,41;36,0;100260,0
2024-04-27 23:00:00;26,15;87,35;0,97;32,0;100420,0
2024-04-28 00:00:00;25,87;90,2;0,97;9,0;100520,0
2024-04-28 01:00:00;25,6;90,2;0,83;25,0;100650,0
2024-04-28 02:00:00;25,23;93,15;0,62;63,0;100740,0
2024-04-28 03:00:00;25,16;93,15;0,55;116,0;100770,0
2024-04-28 04:00:00;24,83;96,2;0,62;166,0;100750,0
2024-04-28 05:00:00;24,29;96,2;0,9;207,0;100660,0
2024-04-28 06:00:00;24,14;93,1;0,97;210,0;100590,0
2024-04-28 07:00:00;23,97;96,2;0,48;171,0;100530,0
2024-04-28 08:00:00;23,74;96,2;0,83;125,0;100530,0
2024-04-28 09:00:00;23,68;96,2;0,69;97,0;100530,0
2024-04-28 10:00:00;23,6;96,2;0,76;167,0;100570,0
2024-04-28 11:00:00;23,77;96,2;0,34;211,0;100610,0
2024-04-28 12:00:00;24,71;90,15;0,48;228,0;100720,0
2024-04-28 13:00:00;25,61;93,2;0,07;222,0;100830,0
2024-04-28 14:00:00;26,43;93,2;0,21;233,0;100860,0
2024-04-28 15:00:00;28,16;84,75;0,0;256,0;100760,0
2024-04-28 16:00:00;29,39;69,95;0,55;98,0;100650,0
2024-04-28 17:00:00;27,12;87,45;0,07;138,0;100580,0
2024-04-28 18:00:00;27,81;82,05;0,21;131,0;100350,0
2024-04-28 19:00:00;29,72;65,5;0,0;252,0;100300,0
2024-04-28 20:00:00;28,69;72,15;0,55;45,0;100280,0
2024-04-28 21:00:00;27,35;84,65;0,41;69,0;100370,0
2024-04-28 22:00:00;26,22;90,25;0,41;100,0;100400,0
2024-04-28 23:00:00;26,22;90,25;0,97;114,0;100510,0
2024-04-29 00:00:00;26,18;84,55;1,24;109,0;100610,0
2024-04-29 01:00:00;25,72;87,3;1,59;83,0;100730,0
2024-04-29 02:00:00;24,02;99,4;1,52;41,0;100780,0
2024-04-29 03:00:00;23,76;99,4;1,38;18,0;100790,0
2024-04-29 04:00:00;23,96;96,2;1,17;25,0;100710,0
2024-04-29 05:00:00;23,86;96,2;1,24;10,0;100680,0
2024-04-29 06:00:00;23,77;96,2;1,24;355,0;100610,0
2024-04-29 07:00:00;23,61;96,2;1,17;353,0;100500,0
2024-04-29 08:00:00;23,58;96,2;1,24;9,0;100430,0
2024-04-29 09:00:00;23,52;99,4;1,31;12,0;100470,0
2024-04-29 10:00:00;23,48;99,4;1,17;11,0;100520,0
2024-04-29 11:00:00;23,51;99,4;1,1;348,0;100600,0
2024-04-29 12:00:00;24,26;93,1;1,38;329,0;100700,0
2024-04-29 13:00:00;25,15;87,3;1,1;326,0;100800,0
2024-04-29 14:00:00;25,85;87,3;0,55;318,0;100860,0
2024-04-29 15:00:00;27,37;81,95;0,69;342,0;100850,0
2024-04-29 16:00:00;28,97;71,74;1,14;355,0;100730,0
2024-04-29 17:00:00;28,62;73,47;1,09;2,0;100560,0
2024-04-29 18:00:00;28,27;75,2;1,04;359,0;100410,0
2024-04-29 19:00:00;27,93;76,94;0,98;6,0;100400,0
2024-04-29 20:00:00;27,58;78,67;0,93;1,0;100290,0
2024-04-29 21:00:00;27,23;80,4;0,88;344,0;100330,0
2024-04-29 22:00:00;26,88;82,14;0,83;312,0;100390,0
2024-04-29 23:00:00;26,53;83,87;0,78;108,0;100500,0
2024-04-30 00:00:00;26,19;85,6;0,72;243,0;100530,0
2024-04-30 01:00:00;25,84;87,34;0,67;357,0;100640,0
2024-04-30 02:00:00;25,49;89,07;0,62;8,0;100680,0
2024-04-30 03:00:00;25,14;90,8;0,57;7,0;100700,0
2024-04-30 04:00:00;24,79;92,54;0,52;1,0;100730,0
2024-04-30 05:00:00;24,45;94,27;0,46;335,0;100690,0
2024-04-30 06:00:00;24,1;96,0;0,41;67,0;100660,0
2024-04-30 07:00:00;23,75;97,74;0,36;221,0;100550,0
2024-04-30 08:00:00;23,46;93,1;1,24;200,0;100580,0
2024-04-30 09:00:00;22,93;96,2;1,1;211,0;100590,0
2024-04-30 10:00:00;23,0;96,2;0,97;214,0;100630,0
2024-04-30 11:00:00;23,37;99,4;0,97;207,0;100680,0
2024-04-30 12:00:00;24,26;93,1;1,17;193,0;100730,0
2024-04-30 13:00:00;25,69;93,15;0,69;169,0;100810,0
2024-04-30 14:00:00;27,0;90,25;0,41;185,0;100820,0
2024-04-30 15:00:00;27,94;87,5;0,34;222,0;100760,0
2024-04-30 16:00:00;27,99;87,5;0,21;209,0;100580,0
2024-04-30 17:00:00;28,1;82,05;0,28;131,0;100520,0
2024-04-30 18:00:00;27,14;90,25;0,28;115,0;100380,0
2024-04-30 19:00:00;26,44;84,55;0,28;274,0;100420,0
2024-04-30 20:00:00;26,32;90,2;0,55;312,0;100300,0
2024-04-30 21:00:00;25,76;93,15;0,07;337,0;100310,0
2024-04-30 22:00:00;25,3;93,15;0,34;238,0;100370,0
2024-04-30 23:00:00;25,22;90,2;0,76;258,0;100390,0
2024-05-01 00:00:00;24,97;90,2;1,03;237,0;100480,0
2024-05-01 01:00:00;24,79;93,15;1,03;239,0;100590,0
2024-05-01 02:00:00;24,62;93,15;0,97;249,0;100690,0
2024-05-01 03:00:00;24,47;93,15;0,9;259,0;100700,0
2024-05-01 04:00:00;24,27;96,2;0,83;250,0;100690,0
2024-05-01 05:00:00;23,97;96,2;0,76;211,0;100630,0
2024-05-01 06:00:00;23,92;93,1;0,83;191,0;100560,0
2024-05-01 07:00:00;24,18;93,1;0,48;141,0;100490,0
2024-05-01 08:00:00;23,5;96,2;0,55;126,0;100470,0
2024-05-01 09:00:00;23,48;96,2;0,41;130,0;100530,0
2024-05-01 10:00:00;23,42;96,2;0,48;124,0;100570,0
2024-05-01 11:00:00;23,63;96,2;0,34;42,0;100610,0
2024-05-01 12:00:00;24,58;90,15;0,28;124,0;100680,0
2024-05-01 13:00:00;25,59;93,15;0,28;116,0;100750,0
2024-05-01 14:00:00;26,37;93,2;0,55;131,0;100750,0
2024-05-01 15:00:00;27,38;87,4;0,55;116,0;100680,0
2024-05-01 16:00:00;27,36;90,25;0,69;75,0;100580,0
2024-05-01 17:00:00;27,61;84,65;0,9;41,0;100430,0
2024-05-01 18:00:00;25,77;90,2;0,55;28,0;100300,0
2024-05-01 19:00:00;27,74;74,3;1,24;0,0;100240,0
2024-05-01 20:00:00;27,29;81,9;0,41;343,0;100200,0
2024-05-01 21:00:00;26,47;87,35;0,48;86,0;100250,0
2024-05-01 22:00:00;26,11;87,3;1,03;73,0;100340,0
2024-05-01 23:00:00;25,63;90,2;1,1;48,0;100410,0
2024-05-02 00:00:00;25,42;90,2;1,1;29,0;100460,0
2024-05-02 01:00:00;25,19;90,2;1,03;31,0;100560,0
2024-05-02 02:00:00;25,07;90,2;1,1;40,0;100610,0
2024-05-02 03:00:00;24,83;93,15;1,24;33,0;100610,0
2024-05-02 04:00:00;24,58;93,15;1,24;34,0;100630,0
2024-05-02 05:00:00;24,41;93,15;0,97;27,0;100590,0
2024-05-02 06:00:00;24,17;96,2;0,9;26,0;100500,0
2024-05-02 07:00:00;24,3;96,2;0,9;36,0;100410,0
2024-05-02 08:00:00;24,28;96,2;1,1;60,0;100420,0
2024-05-02 09:00:00;24,04;93,1;1,17;58,0;100440,0
2024-05-02 10:00:00;23,97;93,1;0,97;35,0;100490,0
2024-05-02 11:00:00;24,03;93,1;0,69;44,0;100560,0
2024-05-02 12:00:00;25,38;93,15;0,14;56,0;100660,0
2024-05-02 13:00:00;25,87;99,4;0,21;65,0;100710,0
2024-05-02 14:00:00;26,35;96,25;0,41;60,0;100730,0
2024-05-02 15:00:00;27,43;93,2;0,48;67,0;100660,0
2024-05-02 16:00:00;27,85;87,45;0,76;60,0;100550,0
2024-05-02 17:00:00;28,07;82,05;0,62;48,0;100380,0
2024-05-02 18:00:00;28,61;76,95;0,76;41,0;100260,0
2024-05-02 19:00:00;28,66;72,1;1,66;38,0;100290,0
2024-05-02 20:00:00;28,48;69,75;1,59;42,0;100230,0
2024-05-02 21:00:00;27,59;76,8;0,69;25,0;100210,0
2024-05-02 22:00:00;26,67;90,25;0,07;257,0;100220,0
2024-05-02 23:00:00;26,18;93,2;0,62;344,0;100320,0
2024-05-03 00:00:00;25,92;93,2;0,9;352,0;100410,0
2024-05-03 01:00:00;25,52;93,15;0,76;338,0;100490,0
2024-05-03 02:00:00;25,19;93,15;0,9;350,0;100560,0
2024-05-03 03:00:00;24,93;93,15;0,97;356,0;100630,0
2024-05-03 04:00:00;24,71;96,2;0,97;312,0;100620,0
2024-05-03 05:00:00;24,52;93,15;1,1;292,0;100550,0
2024-05-03 06:00:00;24,25;93,1;0,97;292,0;100490,0
2024-05-03 07:00:00;24,44;93,15;1,38;253,0;100350,0
2024-05-03 08:00:00;24,3;93,1;1,31;237,0;100370,0
2024-05-03 09:00:00;24,24;93,1;1,31;223,0;100380,0
2024-05-03 10:00:00;23,89;96,2;1,03;210,0;100450,0
2024-05-03 11:00:00;23,86;96,2;0,48;202,0;100520,0
2024-05-03 12:00:00;25,94;87,3;0,28;209,0;100590,0
2024-05-03 13:00:00;27,64;79,35;0,07;231,0;100660,0
2024-05-03 14:00:00;28,87;74,5;0,14;101,0;100670,0
2024-05-03 15:00:00;30,4;65,6;0,48;113,0;100570,0
2024-05-03 16:00:00;30,39;63,5;0,76;125,0;100430,0
2024-05-03 17:00:00;30,93;63,6;1,1;107,0;100270,0
2024-05-03 18:00:00;30,55;63,6;1,59;81,0;100130,0
2024-05-03 19:00:00;28,91;72,1;1,17;57,0;100130,0
2024-05-03 20:00:00;28,68;72,1;0,69;62,0;100030,0
2024-05-03 21:00:00;28,07;79,4;0,28;70,0;100050,0
2024-05-03 22:00:00;26,44;90,25;0,28;86,0;100090,0
2024-05-03 23:00:00;26,42;90,2;0,9;102,0;100190,0
2024-05-04 00:00:00;26,21;90,2;0,97;110,0;100320,0
2024-05-04 01:00:00;25,96;90,2;1,03;107,0;100420,0
2024-05-04 02:00:00;25,84;93,15;1,17;102,0;100520,0
2024-05-04 03:00:00;25,62;93,15;1,1;108,0;100580,0
