,temp_air,ghi,gni,dhi,wind_speed
2022-01-18 08:00:00,23.13,247.0,278.95,134.0,0.83
2022-01-18 09:00:00,24.77,473.0,448.41,203.0,0.76
2022-01-18 10:00:00,27.2,689.0,612.74,226.0,0.62
2022-01-18 11:00:00,29.63,818.0,638.53,272.0,0.83
2022-01-18 12:00:00,31.44,924.0,764.17,241.0,1.17
2022-01-18 13:00:00,32.78,933.0,814.7,225.0,1.52
2022-01-18 14:00:00,33.7,847.0,793.57,226.0,1.72
2022-01-18 15:00:00,34.12,684.0,715.4,226.0,1.66
2022-01-18 16:00:00,34.19,480.0,646.43,188.0,1.66
2022-01-18 17:00:00,33.5,247.0,521.92,127.0,1.24
2022-01-18 18:00:00,31.76,0.0,-0.0,0.0,1.59
2022-01-18 19:00:00,30.38,0.0,-0.0,0.0,2.0
2022-01-18 20:00:00,28.14,0.0,-0.0,0.0,2.14
2022-01-18 21:00:00,26.66,0.0,-0.0,0.0,2.21
2022-01-18 22:00:00,25.52,0.0,-0.0,0.0,2.21
2022-01-18 23:00:00,24.67,0.0,-0.0,0.0,1.79
2022-01-19 00:00:00,24.04,0.0,-0.0,0.0,1.1
2022-01-19 01:00:00,23.57,0.0,-0.0,0.0,0.48
2022-01-19 02:00:00,22.91,0.0,-0.0,0.0,0.69
2022-01-19 03:00:00,22.08,0.0,-0.0,0.0,1.03
2022-01-19 04:00:00,21.66,0.0,-0.0,0.0,1.1
2022-01-19 05:00:00,21.85,0.0,-0.0,0.0,0.69
2022-01-19 06:00:00,22.19,0.0,-0.0,0.0,0.76
2022-01-19 07:00:00,22.07,35.0,28.2,30.0,0.55
2022-01-19 08:00:00,22.35,210.0,155.59,147.0,0.48
2022-01-19 09:00:00,23.62,397.0,239.04,253.0,0.62
2022-01-19 10:00:00,26.2,659.0,523.56,263.0,0.69
2022-01-19 11:00:00,28.57,852.0,729.9,227.0,0.62
2022-01-19 12:00:00,30.3,926.0,763.95,242.0,0.48
2022-01-19 13:00:00,31.66,935.0,815.25,225.0,0.48
2022-01-19 14:00:00,32.48,850.0,794.03,227.0,0.34
2022-01-19 15:00:00,33.0,686.0,716.12,226.0,1.45
2022-01-19 16:00:00,32.91,482.0,647.83,188.0,0.55
2022-01-19 17:00:00,32.38,250.0,534.78,126.0,0.69
2022-01-19 18:00:00,30.95,0.0,-0.0,0.0,1.72
2022-01-19 19:00:00,29.58,0.0,-0.0,0.0,1.79
2022-01-19 20:00:00,27.94,0.0,-0.0,0.0,2.21
2022-01-19 21:00:00,26.54,0.0,-0.0,0.0,2.34
2022-01-19 22:00:00,25.46,0.0,-0.0,0.0,2.21
2022-01-19 23:00:00,24.64,0.0,-0.0,0.0,1.93
2022-01-20 00:00:00,24.02,0.0,-0.0,0.0,1.59
2022-01-20 01:00:00,23.46,0.0,-0.0,0.0,1.24
2022-01-20 02:00:00,23.01,0.0,-0.0,0.0,0.97
2022-01-20 03:00:00,22.43,0.0,-0.0,0.0,0.9
2022-01-20 04:00:00,21.99,0.0,-0.0,0.0,0.34
2022-01-20 05:00:00,21.82,0.0,-0.0,0.0,0.28
2022-01-20 06:00:00,21.88,0.0,-0.0,0.0,0.34
2022-01-20 07:00:00,23.34,34.0,28.29,29.0,0.41
2022-01-20 08:00:00,24.07,191.0,108.7,147.0,1.1
2022-01-20 09:00:00,25.7,398.0,238.91,254.0,1.17
2022-01-20 10:00:00,27.5,621.0,423.95,300.0,1.17
2022-01-20 11:00:00,29.34,830.0,663.54,261.0,1.24
2022-01-20 12:00:00,30.97,913.0,722.44,265.0,1.24
2022-01-20 13:00:00,32.24,887.0,672.55,300.0,1.03
2022-01-20 14:00:00,33.06,792.0,616.5,307.0,0.76
2022-01-20 15:00:00,33.45,689.0,716.83,227.0,0.62
2022-01-20 16:00:00,33.37,487.0,662.39,185.0,0.55
2022-01-20 17:00:00,32.86,259.0,585.96,122.0,0.62
2022-01-20 18:00:00,32.0,0.0,-0.0,0.0,0.97
2022-01-20 19:00:00,30.11,0.0,-0.0,0.0,1.45
2022-01-20 20:00:00,28.99,0.0,-0.0,0.0,1.66
2022-01-20 21:00:00,27.94,0.0,-0.0,0.0,1.93
2022-01-20 22:00:00,26.86,0.0,-0.0,0.0,1.93
2022-01-20 23:00:00,25.91,0.0,-0.0,0.0,1.79
2022-01-21 00:00:00,25.19,0.0,-0.0,0.0,1.59
2022-01-21 01:00:00,24.62,0.0,-0.0,0.0,1.24
2022-01-21 02:00:00,24.02,0.0,-0.0,0.0,0.83
2022-01-21 03:00:00,23.54,0.0,-0.0,0.0,0.62
2022-01-21 04:00:00,23.3,0.0,-0.0,0.0,0.62
2022-01-21 05:00:00,22.97,0.0,-0.0,0.0,0.69
2022-01-21 06:00:00,22.67,0.0,-0.0,0.0,0.76
2022-01-21 07:00:00,22.13,41.0,56.73,31.0,0.83
2022-01-21 08:00:00,24.06,251.0,298.98,130.0,0.97
2022-01-21 09:00:00,26.27,481.0,474.19,195.0,0.97
2022-01-21 10:00:00,28.81,706.0,659.62,206.0,1.24
2022-01-21 11:00:00,31.24,868.0,772.01,205.0,1.59
2022-01-21 12:00:00,33.09,944.0,809.03,217.0,1.59
2022-01-21 13:00:00,34.28,940.0,816.26,226.0,1.38
2022-01-21 14:00:00,35.01,854.0,794.88,227.0,0.97
2022-01-21 15:00:00,35.33,683.0,691.24,236.0,0.48
2022-01-21 16:00:00,35.17,490.0,661.55,187.0,0.28
2022-01-21 17:00:00,34.46,256.0,547.27,127.0,0.48
2022-01-21 18:00:00,33.36,0.0,-0.0,0.0,0.83
2022-01-21 19:00:00,30.63,0.0,-0.0,0.0,1.17
2022-01-21 20:00:00,28.96,0.0,-0.0,0.0,2.14
2022-01-21 21:00:00,26.98,0.0,-0.0,0.0,2.14
2022-01-21 22:00:00,25.7,0.0,-0.0,0.0,1.86
2022-01-21 23:00:00,24.84,0.0,-0.0,0.0,1.59
2022-01-22 00:00:00,24.28,0.0,-0.0,0.0,1.38
2022-01-22 01:00:00,23.74,0.0,-0.0,0.0,1.24
2022-01-22 02:00:00,23.27,0.0,-0.0,0.0,1.38
2022-01-22 03:00:00,23.02,0.0,-0.0,0.0,1.45
2022-01-22 04:00:00,23.13,0.0,-0.0,0.0,1.38
2022-01-22 05:00:00,23.46,0.0,-0.0,0.0,1.52
2022-01-22 06:00:00,23.5,0.0,-0.0,0.0,1.31
2022-01-22 07:00:00,23.04,33.0,28.44,28.0,0.83
2022-01-22 08:00:00,23.46,257.0,323.7,126.0,0.97
2022-01-22 09:00:00,24.68,495.0,521.88,180.0,1.66
2022-01-22 10:00:00,26.81,707.0,660.15,206.0,1.45
2022-01-22 11:00:00,29.13,846.0,703.39,241.0,1.31
2022-01-22 12:00:00,31.29,916.0,723.11,265.0,1.03
2022-01-22 13:00:00,32.94,901.0,701.52,286.0,0.55
2022-01-22 14:00:00,33.81,857.0,796.56,227.0,0.34
2022-01-22 15:00:00,34.16,709.0,775.26,206.0,0.41
2022-01-22 16:00:00,34.09,492.0,662.9,187.0,0.69
2022-01-22 17:00:00,33.46,245.0,458.75,136.0,0.97
2022-01-22 18:00:00,32.25,0.0,-0.0,0.0,1.52
2022-01-22 19:00:00,29.95,0.0,-0.0,0.0,2.14
2022-01-22 20:00:00,28.31,0.0,-0.0,0.0,2.34
2022-01-22 21:00:00,27.02,0.0,-0.0,0.0,2.28
2022-01-22 22:00:00,26.05,0.0,-0.0,0.0,2.07
2022-01-22 23:00:00,25.37,0.0,-0.0,0.0,1.86
2022-01-23 00:00:00,24.89,0.0,-0.0,0.0,1.72
2022-01-23 01:00:00,24.48,0.0,-0.0,0.0,1.52
2022-01-23 02:00:00,24.12,0.0,-0.0,0.0,1.45
2022-01-23 03:00:00,24.28,0.0,-0.0,0.0,1.52
2022-01-23 04:00:00,24.5,0.0,-0.0,0.0,1.24
2022-01-23 05:00:00,24.57,0.0,-0.0,0.0,0.97
2022-01-23 06:00:00,24.51,0.0,-0.0,0.0,0.83
2022-01-23 07:00:00,24.26,26.0,11.4,24.0,0.76
2022-01-23 08:00:00,24.73,214.0,170.48,145.0,1.17
2022-01-23 09:00:00,25.87,503.0,551.24,170.0,1.59
2022-01-23 10:00:00,27.8,585.0,336.9,329.0,1.03
2022-01-23 11:00:00,29.49,866.0,758.0,213.0,0.55
2022-01-23 12:00:00,31.28,928.0,751.67,250.0,0.21
2022-01-23 13:00:00,32.48,949.0,831.97,218.0,0.0
2022-01-23 14:00:00,33.18,878.0,857.48,198.0,0.34
2022-01-23 15:00:00,33.53,719.0,804.95,195.0,0.55
2022-01-23 16:00:00,33.37,467.0,545.26,215.0,0.69
2022-01-23 17:00:00,33.01,272.0,643.09,118.0,0.76
2022-01-23 18:00:00,31.94,0.0,-0.0,0.0,1.45
2022-01-23 19:00:00,30.22,0.0,-0.0,0.0,2.41
2022-01-23 20:00:00,28.49,0.0,-0.0,0.0,3.17
2022-01-23 21:00:00,27.01,0.0,-0.0,0.0,3.03
2022-01-23 22:00:00,26.23,0.0,-0.0,0.0,2.41
2022-01-23 23:00:00,25.67,0.0,-0.0,0.0,2.0
2022-01-24 00:00:00,25.21,0.0,-0.0,0.0,1.72
2022-01-24 01:00:00,24.78,0.0,-0.0,0.0,1.38
2022-01-24 02:00:00,24.4,0.0,-0.0,0.0,1.1
2022-01-24 03:00:00,24.09,0.0,-0.0,0.0,0.97
2022-01-24 04:00:00,23.76,0.0,-0.0,0.0,0.9
2022-01-24 05:00:00,23.33,0.0,-0.0,0.0,0.83
2022-01-24 06:00:00,23.08,0.0,-0.0,0.0,0.76
2022-01-24 07:00:00,23.77,36.0,39.98,29.0,0.69
2022-01-24 08:00:00,24.52,256.0,323.57,125.0,1.03
2022-01-24 09:00:00,25.88,496.0,520.96,181.0,1.31
2022-01-24 10:00:00,27.99,685.0,590.11,236.0,1.52
2022-01-24 11:00:00,29.52,835.0,665.21,261.0,1.79
2022-01-24 12:00:00,31.17,930.0,752.44,250.0,2.07
2022-01-24 13:00:00,32.08,859.0,584.81,344.0,2.28
2022-01-24 14:00:00,32.24,777.0,557.13,334.0,2.34
2022-01-24 15:00:00,32.09,648.0,555.8,285.0,2.41
2022-01-24 16:00:00,31.54,442.0,441.61,237.0,2.69
2022-01-24 17:00:00,30.46,213.0,261.07,150.0,2.76
2022-01-24 18:00:00,29.29,0.0,-0.0,0.0,2.34
2022-01-24 19:00:00,28.32,0.0,-0.0,0.0,2.34
2022-01-24 20:00:00,27.2,0.0,-0.0,0.0,2.14
2022-01-24 21:00:00,26.31,0.0,-0.0,0.0,1.86
2022-01-24 22:00:00,25.62,0.0,-0.0,0.0,1.59
2022-01-24 23:00:00,25.03,0.0,-0.0,0.0,1.45
2022-01-25 00:00:00,24.49,0.0,-0.0,0.0,1.31
2022-01-25 01:00:00,24.03,0.0,-0.0,0.0,1.17
2022-01-25 02:00:00,23.63,0.0,-0.0,0.0,1.1
2022-01-25 03:00:00,23.23,0.0,-0.0,0.0,0.9
2022-01-25 04:00:00,22.83,0.0,-0.0,0.0,0.69
2022-01-25 05:00:00,22.79,0.0,-0.0,0.0,0.48
2022-01-25 06:00:00,22.54,0.0,-0.0,0.0,0.41
2022-01-25 07:00:00,23.16,36.0,40.04,29.0,0.48
2022-01-25 08:00:00,24.49,183.0,93.82,145.0,1.52
2022-01-25 09:00:00,25.75,398.0,239.57,253.0,1.17
2022-01-25 10:00:00,27.37,586.0,337.3,329.0,0.9
2022-01-25 11:00:00,29.45,733.0,417.66,372.0,0.97
2022-01-25 12:00:00,31.06,762.0,367.75,429.0,1.24
2022-01-25 13:00:00,32.33,799.0,447.53,404.0,1.45
2022-01-25 14:00:00,32.97,732.0,445.27,377.0,1.45
2022-01-25 15:00:00,33.07,584.0,376.95,337.0,1.45
2022-01-25 16:00:00,31.56,331.0,141.56,265.0,1.38
2022-01-25 17:00:00,30.96,146.0,53.47,133.0,2.14
2022-01-25 18:00:00,29.99,28.0,0.0,28.0,1.86
2022-01-25 19:00:00,28.72,0.0,-0.0,0.0,1.59
2022-01-25 20:00:00,27.96,0.0,-0.0,0.0,1.45
2022-01-25 21:00:00,27.24,0.0,-0.0,0.0,1.45
2022-01-25 22:00:00,26.57,0.0,-0.0,0.0,1.45
2022-01-25 23:00:00,25.95,0.0,-0.0,0.0,1.31
2022-01-26 00:00:00,25.42,0.0,-0.0,0.0,1.1
2022-01-26 01:00:00,24.94,0.0,-0.0,0.0,1.03
2022-01-26 02:00:00,24.47,0.0,-0.0,0.0,1.1
2022-01-26 03:00:00,24.05,0.0,-0.0,0.0,1.1
2022-01-26 04:00:00,23.71,0.0,-0.0,0.0,1.1
2022-01-26 05:00:00,23.43,0.0,-0.0,0.0,1.1
2022-01-26 06:00:00,23.2,0.0,-0.0,0.0,1.17
2022-01-26 07:00:00,23.09,39.0,51.54,30.0,0.97
2022-01-26 08:00:00,24.78,238.0,249.24,137.0,2.0
2022-01-26 09:00:00,26.59,461.0,404.34,216.0,1.52
2022-01-26 10:00:00,28.63,633.0,442.98,295.0,1.45
2022-01-26 11:00:00,30.53,870.0,758.82,213.0,1.45
2022-01-26 12:00:00,31.62,949.0,795.77,227.0,1.45
2022-01-26 13:00:00,32.67,935.0,774.32,250.0,1.38
2022-01-26 14:00:00,33.34,857.0,769.32,242.0,1.52
2022-01-26 15:00:00,33.37,707.0,736.26,223.0,1.31
2022-01-26 16:00:00,31.88,518.0,747.46,168.0,1.45
2022-01-26 17:00:00,30.07,273.0,608.39,124.0,1.66
2022-01-26 18:00:00,27.87,35.0,0.0,35.0,1.1
2022-01-26 19:00:00,26.38,0.0,-0.0,0.0,1.03
2022-01-26 20:00:00,26.27,0.0,-0.0,0.0,1.24
2022-01-26 21:00:00,25.89,0.0,-0.0,0.0,1.38
2022-01-26 22:00:00,25.67,0.0,-0.0,0.0,1.45
2022-01-26 23:00:00,25.31,0.0,-0.0,0.0,1.52
2022-01-27 00:00:00,24.94,0.0,-0.0,0.0,1.52
2022-01-27 01:00:00,24.64,0.0,-0.0,0.0,1.45
2022-01-27 02:00:00,24.39,0.0,-0.0,0.0,1.31
2022-01-27 03:00:00,24.12,0.0,-0.0,0.0,1.31
2022-01-27 04:00:00,23.87,0.0,-0.0,0.0,1.24
2022-01-27 05:00:00,23.73,0.0,-0.0,0.0,1.17
2022-01-27 06:00:00,23.7,0.0,-0.0,0.0,1.03
2022-01-27 07:00:00,24.32,32.0,22.93,28.0,1.79
2022-01-27 08:00:00,24.98,207.0,150.43,146.0,2.28
2022-01-27 09:00:00,26.47,299.0,74.18,254.0,2.28
2022-01-27 10:00:00,27.95,349.0,34.02,323.0,2.07
2022-01-27 11:00:00,29.45,538.0,121.06,433.0,1.52
2022-01-27 12:00:00,30.66,667.0,216.69,470.0,1.03
2022-01-27 13:00:00,31.74,808.0,459.02,401.0,0.9
2022-01-27 14:00:00,32.54,836.0,699.91,275.0,0.83
2022-01-27 15:00:00,32.82,702.0,709.63,234.0,0.83
2022-01-27 16:00:00,32.31,506.0,682.63,185.0,1.03
2022-01-27 17:00:00,29.11,257.0,482.44,138.0,2.34
2022-01-27 18:00:00,27.95,35.0,0.0,35.0,2.34
2022-01-27 19:00:00,27.58,0.0,-0.0,0.0,1.86
2022-01-27 20:00:00,26.9,0.0,-0.0,0.0,1.59
2022-01-27 21:00:00,26.44,0.0,-0.0,0.0,1.52
2022-01-27 22:00:00,25.99,0.0,-0.0,0.0,1.45
2022-01-27 23:00:00,25.61,0.0,-0.0,0.0,1.38
2022-01-28 00:00:00,25.24,0.0,-0.0,0.0,1.24
2022-01-28 01:00:00,24.9,0.0,-0.0,0.0,1.31
2022-01-28 02:00:00,24.64,0.0,-0.0,0.0,1.38
2022-01-28 03:00:00,24.48,0.0,-0.0,0.0,1.45
2022-01-28 04:00:00,24.49,0.0,-0.0,0.0,1.17
2022-01-28 05:00:00,24.57,0.0,-0.0,0.0,1.24
2022-01-28 06:00:00,24.6,0.0,-0.0,0.0,1.24
2022-01-28 07:00:00,24.55,31.0,22.94,27.0,1.66
2022-01-28 08:00:00,25.0,256.0,322.78,125.0,1.72
2022-01-28 09:00:00,26.54,364.0,167.92,262.0,1.45
2022-01-28 10:00:00,28.13,627.0,424.64,302.0,1.24
2022-01-28 11:00:00,29.26,760.0,468.42,353.0,1.1
2022-01-28 12:00:00,30.55,906.0,670.72,295.0,1.03
2022-01-28 13:00:00,31.46,935.0,760.65,259.0,0.9
2022-01-28 14:00:00,31.95,829.0,673.17,288.0,1.1
2022-01-28 15:00:00,32.21,673.0,606.11,272.0,1.17
2022-01-28 16:00:00,31.31,338.0,148.24,268.0,1.03
2022-01-28 17:00:00,30.45,183.0,132.86,150.0,0.69
2022-01-28 18:00:00,29.09,4.0,0.0,4.0,1.93
2022-01-28 19:00:00,28.36,0.0,-0.0,0.0,2.07
2022-01-28 20:00:00,27.53,0.0,-0.0,0.0,2.0
2022-01-28 21:00:00,26.97,0.0,-0.0,0.0,1.59
2022-01-28 22:00:00,26.47,0.0,-0.0,0.0,1.24
2022-01-28 23:00:00,26.09,0.0,-0.0,0.0,1.24
2022-01-29 00:00:00,25.77,0.0,-0.0,0.0,1.31
2022-01-29 01:00:00,25.29,0.0,-0.0,0.0,1.38
2022-01-29 02:00:00,24.96,0.0,-0.0,0.0,1.31
2022-01-29 03:00:00,24.69,0.0,-0.0,0.0,1.24
2022-01-29 04:00:00,24.48,0.0,-0.0,0.0,1.17
2022-01-29 05:00:00,24.37,0.0,-0.0,0.0,1.17
2022-01-29 06:00:00,24.41,0.0,-0.0,0.0,1.31
2022-01-29 07:00:00,24.47,38.0,51.62,29.0,1.1
2022-01-29 08:00:00,25.02,263.0,352.01,120.0,1.38
2022-01-29 09:00:00,26.43,506.0,552.41,170.0,1.72
2022-01-29 10:00:00,28.17,713.0,661.38,206.0,1.31
2022-01-29 11:00:00,29.7,880.0,774.3,206.0,1.03
2022-01-29 12:00:00,31.11,965.0,827.1,210.0,0.55
2022-01-29 13:00:00,32.23,968.0,850.96,210.0,0.07
2022-01-29 14:00:00,32.63,878.0,815.35,221.0,0.41
2022-01-29 15:00:00,33.15,722.0,766.93,213.0,0.69
2022-01-29 16:00:00,32.85,525.0,750.83,169.0,1.45
2022-01-29 17:00:00,31.04,267.0,527.83,135.0,3.17
2022-01-29 18:00:00,28.71,36.0,0.0,36.0,2.83
2022-01-29 19:00:00,29.34,0.0,-0.0,0.0,2.48
2022-01-29 20:00:00,28.2,0.0,-0.0,0.0,2.62
2022-01-29 21:00:00,27.18,0.0,-0.0,0.0,2.48
2022-01-29 22:00:00,26.4,0.0,-0.0,0.0,2.21
2022-01-29 23:00:00,25.9,0.0,-0.0,0.0,1.93
2022-01-30 00:00:00,25.58,0.0,-0.0,0.0,1.79
2022-01-30 01:00:00,25.35,0.0,-0.0,0.0,1.72
2022-01-30 02:00:00,25.18,0.0,-0.0,0.0,1.72
2022-01-30 03:00:00,25.06,0.0,-0.0,0.0,1.86
2022-01-30 04:00:00,24.86,0.0,-0.0,0.0,1.93
2022-01-30 05:00:00,24.77,0.0,-0.0,0.0,1.72
2022-01-30 06:00:00,24.61,0.0,-0.0,0.0,1.52
2022-01-30 07:00:00,24.55,34.0,34.41,28.0,0.55
2022-01-30 08:00:00,25.03,201.0,135.24,146.0,0.55
2022-01-30 09:00:00,26.09,485.0,474.46,196.0,0.55
2022-01-30 10:00:00,27.35,664.0,514.42,269.0,0.9
2022-01-30 11:00:00,28.97,725.0,389.87,385.0,0.97
2022-01-30 12:00:00,30.08,879.0,594.72,335.0,0.97
2022-01-30 13:00:00,30.84,752.0,341.62,447.0,0.41
2022-01-30 14:00:00,32.07,857.0,742.66,257.0,0.28
2022-01-30 15:00:00,32.42,725.0,767.55,214.0,0.34
2022-01-30 16:00:00,31.79,493.0,598.67,208.0,0.62
2022-01-30 17:00:00,31.2,118.0,11.92,115.0,1.38
2022-01-30 18:00:00,27.74,31.0,0.0,31.0,2.14
2022-01-30 19:00:00,28.01,0.0,-0.0,0.0,2.0
2022-01-30 20:00:00,27.36,0.0,-0.0,0.0,2.07
2022-01-30 21:00:00,26.51,0.0,-0.0,0.0,1.86
2022-01-30 22:00:00,25.94,0.0,-0.0,0.0,1.72
2022-01-30 23:00:00,25.52,0.0,-0.0,0.0,1.86
2022-01-31 00:00:00,25.11,0.0,-0.0,0.0,1.93
2022-01-31 01:00:00,24.83,0.0,-0.0,0.0,1.79
2022-01-31 02:00:00,24.56,0.0,-0.0,0.0,1.59
2022-01-31 03:00:00,24.3,0.0,-0.0,0.0,1.38
2022-01-31 04:00:00,24.18,0.0,-0.0,0.0,1.38
2022-01-31 05:00:00,24.08,0.0,-0.0,0.0,1.31
2022-01-31 06:00:00,24.01,0.0,-0.0,0.0,1.31
2022-01-31 07:00:00,24.54,27.0,17.2,24.0,1.72
2022-01-31 08:00:00,24.99,116.0,9.82,112.0,2.0
2022-01-31 09:00:00,26.57,347.0,136.06,264.0,2.0
2022-01-31 10:00:00,28.29,580.0,313.33,339.0,1.59
2022-01-31 11:00:00,29.9,736.0,408.59,379.0,1.17
2022-01-31 12:00:00,31.3,886.0,607.67,329.0,1.17
2022-01-31 13:00:00,32.78,900.0,651.49,317.0,1.03
2022-01-31 14:00:00,33.63,879.0,802.46,229.0,0.83
2022-01-31 15:00:00,34.02,727.0,768.19,214.0,0.83
2022-01-31 16:00:00,32.13,515.0,686.28,187.0,1.43
2022-01-31 17:00:00,31.5,278.0,580.21,131.0,1.46
2022-01-31 18:00:00,30.86,38.0,0.0,38.0,1.49
2022-01-31 19:00:00,30.22,0.0,-0.0,0.0,1.52
2022-01-31 20:00:00,29.58,0.0,-0.0,0.0,1.55
2022-01-31 21:00:00,28.95,0.0,-0.0,0.0,1.58
2022-01-31 22:00:00,28.31,0.0,-0.0,0.0,1.61
2022-01-31 23:00:00,27.67,0.0,-0.0,0.0,1.64
2022-02-01 00:00:00,27.03,0.0,-0.0,0.0,1.67
2022-02-01 01:00:00,26.4,0.0,-0.0,0.0,1.69
2022-02-01 02:00:00,25.76,0.0,-0.0,0.0,1.72
2022-02-01 03:00:00,25.12,0.0,-0.0,0.0,1.75
2022-02-01 04:00:00,24.48,0.0,-0.0,0.0,1.78
2022-02-01 05:00:00,23.85,0.0,-0.0,0.0,1.81
2022-02-01 06:00:00,23.21,0.0,-0.0,0.0,1.84
2022-02-01 07:00:00,22.57,102.0,171.83,72.0,1.87
2022-02-01 08:00:00,25.69,279.0,228.08,186.0,2.41
2022-02-01 09:00:00,27.24,424.0,206.22,298.0,2.14
2022-02-01 10:00:00,28.58,595.0,285.52,375.0,1.72
2022-02-01 11:00:00,29.8,739.0,384.96,402.0,1.45
2022-02-01 12:00:00,31.17,866.0,566.12,346.0,1.31
2022-02-01 13:00:00,32.28,906.0,725.8,255.0,1.03
2022-02-01 14:00:00,32.81,811.0,715.42,230.0,0.62
2022-02-01 15:00:00,33.19,649.0,677.78,195.0,0.41
2022-02-01 16:00:00,33.13,421.0,527.31,168.0,0.76
2022-02-01 17:00:00,32.64,178.0,290.26,104.0,1.24
2022-02-01 18:00:00,31.47,0.0,0.0,0.0,2.0
2022-02-01 19:00:00,29.16,0.0,-0.0,0.0,2.76
2022-02-01 20:00:00,28.1,0.0,-0.0,0.0,2.62
2022-02-01 21:00:00,27.53,0.0,-0.0,0.0,2.34
2022-02-01 22:00:00,27.01,0.0,-0.0,0.0,2.07
2022-02-01 23:00:00,26.52,0.0,-0.0,0.0,1.72
2022-02-02 00:00:00,26.1,0.0,-0.0,0.0,1.52
2022-02-02 01:00:00,25.76,0.0,-0.0,0.0,1.24
2022-02-02 02:00:00,25.37,0.0,-0.0,0.0,1.03
2022-02-02 03:00:00,25.05,0.0,-0.0,0.0,0.97
2022-02-02 04:00:00,24.96,0.0,-0.0,0.0,1.1
2022-02-02 05:00:00,25.11,0.0,-0.0,0.0,1.31
2022-02-02 06:00:00,25.16,0.0,-0.0,0.0,1.38
2022-02-02 07:00:00,25.08,77.0,57.21,67.0,1.31
2022-02-02 08:00:00,25.46,296.0,281.61,181.0,1.86
2022-02-02 09:00:00,26.5,443.0,243.45,294.0,2.48
2022-02-02 10:00:00,28.5,538.0,190.44,391.0,2.34
2022-02-02 11:00:00,30.12,799.0,507.35,354.0,2.28
2022-02-02 12:00:00,31.99,909.0,667.06,295.0,2.07
2022-02-02 13:00:00,33.24,918.0,754.17,240.0,1.59
2022-02-02 14:00:00,34.18,826.0,756.57,210.0,1.1
2022-02-02 15:00:00,34.53,658.0,704.04,185.0,0.83
2022-02-02 16:00:00,34.59,416.0,500.41,175.0,0.76
2022-02-02 17:00:00,34.28,180.0,292.41,105.0,0.97
2022-02-02 18:00:00,32.88,0.0,0.0,0.0,1.72
2022-02-02 19:00:00,31.23,0.0,-0.0,0.0,2.41
2022-02-02 20:00:00,29.69,0.0,-0.0,0.0,2.97
2022-02-02 21:00:00,28.13,0.0,-0.0,0.0,2.83
2022-02-02 22:00:00,27.14,0.0,-0.0,0.0,2.14
2022-02-02 23:00:00,26.55,0.0,-0.0,0.0,2.07
2022-02-03 00:00:00,26.18,0.0,-0.0,0.0,1.86
2022-02-03 01:00:00,25.79,0.0,-0.0,0.0,1.72
2022-02-03 02:00:00,25.63,0.0,-0.0,0.0,1.72
2022-02-03 03:00:00,25.4,0.0,-0.0,0.0,1.66
2022-02-03 04:00:00,25.39,0.0,-0.0,0.0,1.52
2022-02-03 05:00:00,25.34,0.0,-0.0,0.0,1.52
2022-02-03 06:00:00,25.28,0.0,-0.0,0.0,1.52
2022-02-03 07:00:00,25.03,97.0,142.81,72.0,1.93
2022-02-03 08:00:00,25.47,321.0,374.05,168.0,2.55
2022-02-03 09:00:00,27.03,450.0,256.08,293.0,2.97
2022-02-03 10:00:00,28.81,589.0,270.26,380.0,2.62
2022-02-03 11:00:00,30.21,859.0,652.0,286.0,2.14
2022-02-03 12:00:00,31.83,953.0,778.4,235.0,1.93
2022-02-03 13:00:00,33.05,936.0,797.95,217.0,1.72
2022-02-03 14:00:00,33.97,838.0,785.28,197.0,1.38
2022-02-03 15:00:00,34.45,660.0,704.94,185.0,0.9
2022-02-03 16:00:00,34.5,429.0,550.27,163.0,0.62
2022-02-03 17:00:00,34.18,185.0,317.84,103.0,0.55
2022-02-03 18:00:00,32.97,0.0,0.0,0.0,0.97
2022-02-03 19:00:00,31.05,0.0,-0.0,0.0,2.14
2022-02-03 20:00:00,29.4,0.0,-0.0,0.0,2.83
2022-02-03 21:00:00,27.96,0.0,-0.0,0.0,2.9
2022-02-03 22:00:00,27.01,0.0,-0.0,0.0,2.69
2022-02-03 23:00:00,26.54,0.0,-0.0,0.0,2.34
2022-02-04 00:00:00,26.2,0.0,-0.0,0.0,2.07
2022-02-04 01:00:00,25.98,0.0,-0.0,0.0,1.66
2022-02-04 02:00:00,25.81,0.0,-0.0,0.0,1.45
2022-02-04 03:00:00,25.68,0.0,-0.0,0.0,1.38
2022-02-04 04:00:00,25.56,0.0,-0.0,0.0,1.24
2022-02-04 05:00:00,25.65,0.0,-0.0,0.0,1.45
2022-02-04 06:00:00,25.69,0.0,-0.0,0.0,1.45
2022-02-04 07:00:00,25.94,97.0,142.55,72.0,1.79
2022-02-04 08:00:00,26.32,309.0,322.14,177.0,2.0
2022-02-04 09:00:00,27.55,448.0,250.73,294.0,1.86
2022-02-04 10:00:00,28.82,673.0,443.98,329.0,1.72
2022-02-04 11:00:00,30.63,763.0,423.58,390.0,1.38
2022-02-04 12:00:00,31.88,867.0,554.98,354.0,1.17
2022-02-04 13:00:00,32.92,862.0,596.82,323.0,0.76
2022-02-04 14:00:00,33.47,733.0,488.8,333.0,0.55
2022-02-04 15:00:00,33.71,606.0,519.41,255.0,0.76
2022-02-04 16:00:00,33.54,417.0,492.63,178.0,1.03
